Date,Price,Open,High,Low,Vol.,Change %
26-Feb-18,938.70,939.00,944.90,936.60,3.86M,0.00
27-Feb-18,950.50,939.00,955.80,938.35,6.41M,0.01
28-Feb-18,954.55,945.95,957.10,943.20,25.90M,0.00
01-Mar-18,948.40,949.75,959.90,945.95,4.09M,0.01
05-Mar-18,924.10,943.00,950.15,921.60,5.63M,0.03
06-Mar-18,910.85,929.00,936.20,905.10,7.32M,0.01
07-Mar-18,889.75,909.25,909.25,888.05,7.25M,0.02
08-Mar-18,911.45,897.65,914.50,893.30,6.07M,0.02
09-Mar-18,913.10,914.90,919.35,911.05,4.86M,0.00
12-Mar-18,930.30,920.00,933.10,917.55,3.80M,0.02
13-Mar-18,931.85,931.90,936.00,921.35,5.10M,0.00
14-Mar-18,929.05,928.80,932.05,919.20,6.73M,0.00
15-Mar-18,911.80,925.00,929.45,910.00,5.81M,0.02
16-Mar-18,900.05,909.00,909.70,886.05,14.09M,0.01
19-Mar-18,895.50,901.00,906.90,892.00,5.77M,0.01
20-Mar-18,889.80,893.30,904.00,887.05,6.95M,0.01
21-Mar-18,896.90,894.85,902.35,893.30,6.73M,0.01
22-Mar-18,908.15,896.00,911.95,895.75,10.12M,0.01
23-Mar-18,893.90,890.60,900.00,889.10,10.73M,0.02
26-Mar-18,901.10,893.95,904.30,892.50,6.05M,0.01
27-Mar-18,899.80,907.20,910.75,897.00,6.94M,0.00
28-Mar-18,882.70,895.80,895.85,880.00,8.76M,0.02
02-Apr-18,892.95,893.00,900.95,886.50,5.71M,0.01
03-Apr-18,899.55,891.00,901.70,885.25,6.36M,0.01
04-Apr-18,894.90,904.70,911.80,892.05,6.50M,0.01
05-Apr-18,908.20,905.10,910.00,903.50,3.90M,0.01
06-Apr-18,911.00,908.00,918.50,905.00,4.42M,0.00
09-Apr-18,916.00,912.55,919.00,912.55,3.57M,0.01
10-Apr-18,917.05,918.40,923.90,914.15,3.87M,0.00
11-Apr-18,930.85,921.80,932.75,916.05,6.01M,0.02
12-Apr-18,928.70,929.85,936.65,924.20,4.95M,0.00
13-Apr-18,938.85,932.70,941.70,928.70,5.77M,0.01
16-Apr-18,937.05,934.45,940.00,928.50,4.08M,0.00
17-Apr-18,944.25,940.00,947.20,936.00,4.39M,0.01
18-Apr-18,938.00,945.25,948.20,935.05,3.37M,0.01
19-Apr-18,942.30,939.10,945.00,935.00,4.48M,0.00
20-Apr-18,927.90,938.00,941.85,921.20,3.35M,0.02
23-Apr-18,936.00,930.00,944.35,928.50,3.51M,0.01
24-Apr-18,970.05,935.80,975.70,935.00,9.11M,0.04
25-Apr-18,970.50,973.65,981.80,963.55,6.44M,0.00
26-Apr-18,975.35,973.00,988.00,962.25,15.59M,0.01
27-Apr-18,996.30,989.80,1011.00,985.50,11.67M,0.02
30-Apr-18,963.30,982.00,992.60,960.00,8.87M,0.03
02-May-18,972.70,967.00,979.20,965.05,6.12M,0.01
03-May-18,961.60,977.90,977.90,959.25,3.95M,0.01
04-May-18,953.95,962.85,964.70,950.00,3.80M,0.01
07-May-18,971.00,958.85,973.25,956.35,3.51M,0.02
08-May-18,967.10,977.50,982.00,965.20,4.93M,0.00
09-May-18,976.70,965.90,984.30,962.25,4.49M,0.01
10-May-18,981.15,980.00,984.60,974.25,4.01M,0.00
11-May-18,989.25,981.25,991.30,977.75,4.01M,0.01
14-May-18,986.60,991.95,991.95,976.70,2.58M,0.00
15-May-18,978.95,983.05,1000.00,976.65,4.80M,0.01
16-May-18,956.15,974.00,974.00,952.45,8.61M,0.02
17-May-18,945.35,959.35,960.00,941.50,4.73M,0.01
18-May-18,933.85,945.60,953.50,932.00,5.23M,0.01
21-May-18,931.35,930.75,935.70,922.10,6.62M,0.00
22-May-18,926.75,933.15,934.00,925.00,5.17M,0.00
23-May-18,912.25,926.00,926.00,909.15,4.57M,0.02
24-May-18,915.85,914.00,921.00,910.15,5.32M,0.00
25-May-18,920.80,916.00,923.40,914.45,8.13M,0.01
28-May-18,920.40,924.90,927.00,918.10,5.20M,0.00
29-May-18,917.45,921.50,928.00,914.40,8.17M,0.00
30-May-18,916.10,914.85,923.20,906.60,5.99M,0.00
31-May-18,921.35,921.00,922.30,914.55,16.95M,0.01
01-Jun-18,930.55,920.00,935.75,918.45,8.77M,0.01
04-Jun-18,940.85,933.40,944.00,930.55,5.60M,0.01
05-Jun-18,947.65,942.80,955.00,941.00,7.97M,0.01
06-Jun-18,954.40,947.00,956.00,942.65,4.19M,0.01
07-Jun-18,971.35,954.90,976.00,954.45,6.86M,0.02
08-Jun-18,984.35,966.35,986.55,960.60,6.53M,0.01
11-Jun-18,982.65,987.10,999.95,979.05,6.87M,0.00
12-Jun-18,997.15,983.40,1000.00,980.30,7.45M,0.01
13-Jun-18,1002.50,1000.00,1005.90,989.50,5.93M,0.01
14-Jun-18,1007.95,997.45,1011.80,987.40,5.48M,0.01
15-Jun-18,1014.20,1006.00,1023.50,999.25,11.29M,0.01
18-Jun-18,1015.55,1008.80,1020.45,1007.00,5.65M,0.00
19-Jun-18,996.05,1013.90,1014.80,993.65,6.35M,0.02
20-Jun-18,1019.25,996.00,1022.90,994.85,7.19M,0.02
21-Jun-18,1031.95,1023.45,1036.00,1021.30,10.51M,0.01
22-Jun-18,1012.50,1028.40,1029.20,1008.45,16.17M,0.02
25-Jun-18,1004.45,1011.40,1016.50,1002.30,5.20M,0.01
26-Jun-18,978.95,1006.00,1006.00,975.25,8.07M,0.03
27-Jun-18,965.85,978.50,985.40,962.70,8.96M,0.01
28-Jun-18,944.95,962.00,968.50,940.30,8.58M,0.02
29-Jun-18,972.45,949.10,975.50,949.00,7.97M,0.03
02-Jul-18,960.60,972.35,972.35,957.00,6.66M,0.01
03-Jul-18,971.30,965.00,978.45,960.35,5.07M,0.01
04-Jul-18,990.10,971.80,992.00,971.00,5.00M,0.02
05-Jul-18,964.50,997.00,1008.40,958.60,18.72M,0.03
06-Jul-18,977.55,964.75,983.00,964.50,9.16M,0.01
09-Jul-18,997.10,987.10,1000.00,983.50,5.17M,0.02
10-Jul-18,1025.70,1002.75,1028.50,1000.00,10.44M,0.03
11-Jul-18,1038.80,1025.00,1040.90,1017.85,8.67M,0.01
12-Jul-18,1082.35,1044.35,1099.00,1042.60,24.11M,0.04
13-Jul-18,1099.80,1080.50,1109.00,1080.00,17.97M,0.02
16-Jul-18,1076.20,1099.80,1108.90,1073.05,6.60M,0.02
17-Jul-18,1092.35,1078.30,1095.95,1069.60,6.47M,0.02
18-Jul-18,1092.55,1098.40,1104.60,1077.30,4.68M,0.00
19-Jul-18,1104.85,1093.30,1115.00,1086.35,5.43M,0.01
20-Jul-18,1128.65,1113.40,1138.50,1111.90,8.02M,0.02
23-Jul-18,1120.30,1129.80,1129.80,1113.10,5.84M,0.01
24-Jul-18,1110.95,1122.00,1126.75,1107.40,4.47M,0.01
25-Jul-18,1115.15,1110.00,1123.00,1104.20,5.95M,0.00
26-Jul-18,1110.65,1110.10,1121.50,1107.80,6.42M,0.00
27-Jul-18,1129.85,1119.50,1137.40,1112.15,6.68M,0.02
30-Jul-18,1151.40,1130.00,1157.30,1128.00,13.87M,0.02
31-Jul-18,1186.00,1151.00,1190.40,1147.15,13.88M,0.03
01-Aug-18,1192.35,1190.40,1202.90,1185.40,9.70M,0.01
02-Aug-18,1168.35,1191.50,1191.50,1165.95,6.25M,0.02
03-Aug-18,1176.95,1175.00,1183.50,1169.55,6.65M,0.01
06-Aug-18,1192.60,1176.70,1196.00,1175.35,4.02M,0.01
07-Aug-18,1184.20,1194.90,1201.40,1177.00,4.06M,0.01
08-Aug-18,1217.70,1185.00,1222.50,1185.00,7.91M,0.03
09-Aug-18,1217.95,1221.50,1231.70,1212.00,6.85M,0.00
10-Aug-18,1204.20,1211.00,1215.00,1202.30,3.58M,0.01
13-Aug-18,1187.70,1197.55,1199.95,1182.70,4.67M,0.01
14-Aug-18,1210.60,1190.00,1217.20,1184.30,5.30M,0.02
16-Aug-18,1200.80,1203.25,1216.00,1195.50,5.98M,0.01
17-Aug-18,1203.75,1209.00,1215.40,1200.05,3.83M,0.00
20-Aug-18,1234.90,1207.90,1236.80,1207.65,7.61M,0.03
21-Aug-18,1247.20,1237.25,1251.50,1227.00,7.28M,0.01
23-Aug-18,1269.45,1246.30,1274.00,1238.40,7.97M,0.02
24-Aug-18,1277.50,1265.25,1279.95,1260.05,6.65M,0.01
27-Aug-18,1291.50,1279.40,1295.85,1278.75,5.57M,0.01
28-Aug-18,1319.00,1296.00,1323.00,1295.00,8.69M,0.02
29-Aug-18,1294.20,1316.30,1329.00,1290.20,11.08M,0.02
30-Aug-18,1274.45,1293.60,1297.15,1270.45,9.85M,0.02
31-Aug-18,1241.65,1270.00,1270.00,1236.60,15.31M,0.03
