Date,Price,Open,High,Low,Vol.,Change %
14-Jan-13,505.30,500.00,508.40,492.00,2.52M,1.45%
15-Jan-13,503.70,504.95,508.30,497.60,2.54M,-0.32%
16-Jan-13,500.15,504.45,505.10,498.00,2.20M,-0.70%
17-Jan-13,500.55,498.05,504.55,496.60,2.53M,0.08%
18-Jan-13,490.40,502.00,502.80,488.00,3.95M,-2.03%
21-Jan-13,497.25,490.05,499.85,482.35,4.41M,1.40%
22-Jan-13,480.90,496.40,505.50,463.40,13.30M,-3.29%
23-Jan-13,460.05,451.20,463.60,447.85,18.35M,-4.34%
24-Jan-13,468.80,458.80,470.30,457.65,2.99M,1.90%
25-Jan-13,476.50,468.50,477.85,466.45,3.19M,1.64%
28-Jan-13,470.35,476.00,476.95,466.05,2.87M,-1.29%
29-Jan-13,468.55,468.00,471.85,465.25,2.20M,-0.38%
30-Jan-13,477.45,469.60,481.80,469.60,3.24M,1.90%
31-Jan-13,473.95,473.10,479.10,470.00,2.60M,-0.73%
1-Feb-13,464.85,472.85,472.85,463.45,1.78M,-1.92%
4-Feb-13,467.10,466.10,469.50,459.60,2.33M,0.48%
5-Feb-13,461.50,464.70,468.00,459.90,1.46M,-1.20%
6-Feb-13,454.25,462.55,463.40,451.15,2.40M,-1.57%
7-Feb-13,456.00,452.00,458.30,452.00,1.31M,0.39%
8-Feb-13,452.70,455.05,457.50,449.50,2.05M,-0.72%
11-Feb-13,460.55,455.05,463.50,450.10,1.69M,1.73%
12-Feb-13,460.00,457.50,464.25,457.50,1.16M,-0.12%
13-Feb-13,455.75,460.00,460.00,453.65,1.46M,-0.92%
14-Feb-13,464.55,454.15,467.95,453.60,2.70M,1.93%
15-Feb-13,462.10,463.60,467.80,460.10,1.45M,-0.53%
18-Feb-13,470.20,462.30,471.75,462.00,1.12M,1.75%
19-Feb-13,476.60,472.00,477.85,469.45,1.68M,1.36%
20-Feb-13,477.15,477.00,478.70,471.95,1.26M,0.12%
21-Feb-13,468.25,476.00,478.20,464.15,2.05M,-1.87%
22-Feb-13,455.40,467.00,467.15,454.00,2.42M,-2.74%
25-Feb-13,451.70,456.05,457.80,450.00,1.48M,-0.81%
26-Feb-13,452.10,451.50,462.00,450.60,1.59M,0.09%
27-Feb-13,453.25,454.50,459.80,452.45,1.53M,0.25%
28-Feb-13,443.05,455.40,458.00,435.00,3.98M,-2.25%
1-Mar-13,452.80,447.00,456.65,440.15,1.62M,2.20%
4-Mar-13,440.95,450.35,451.95,440.00,2.11M,-2.62%
5-Mar-13,449.90,442.75,451.40,441.00,2.60M,2.03%
6-Mar-13,440.50,450.25,451.00,439.10,3.12M,-2.09%
7-Mar-13,433.20,438.75,443.00,432.15,3.51M,-1.66%
8-Mar-13,437.80,434.75,439.70,433.20,3.71M,1.06%
11-Mar-13,439.05,438.00,444.40,437.50,2.17M,0.29%
12-Mar-13,444.45,440.00,448.50,439.30,3.06M,1.23%
13-Mar-13,446.75,444.00,450.00,443.60,1.96M,0.52%
14-Mar-13,456.05,446.10,460.00,446.10,4.89M,2.08%
15-Mar-13,458.60,457.95,464.00,455.55,5.76M,0.56%
18-Mar-13,463.45,455.00,466.50,455.00,2.32M,1.06%
19-Mar-13,453.50,467.05,467.65,452.50,3.09M,-2.15%
20-Mar-13,468.65,453.50,470.35,450.40,2.68M,3.34%
21-Mar-13,460.80,468.85,472.00,457.30,3.65M,-1.68%
22-Mar-13,459.10,461.50,468.70,456.70,2.02M,-0.37%
25-Mar-13,461.30,463.15,465.00,458.35,1.18M,0.48%
26-Mar-13,472.70,462.60,475.80,462.60,2.58M,2.47%
28-Mar-13,466.95,471.00,472.45,462.85,5.84M,-1.22%
1-Apr-13,471.35,466.00,474.80,465.10,944.42K,0.94%
2-Apr-13,470.90,471.00,474.00,468.80,855.11K,-0.10%
3-Apr-13,462.80,467.40,470.95,461.10,1.70M,-1.72%
4-Apr-13,470.05,461.55,471.70,461.55,1.73M,1.57%
5-Apr-13,471.70,469.95,474.40,468.35,1.37M,0.35%
8-Apr-13,477.95,471.00,479.35,471.00,1.87M,1.32%
9-Apr-13,472.15,479.05,480.50,469.15,3.10M,-1.21%
10-Apr-13,467.95,477.00,477.00,465.20,2.03M,-0.89%
11-Apr-13,471.65,472.80,474.00,465.00,2.19M,0.79%
12-Apr-13,479.05,468.10,480.00,468.10,1.50M,1.57%
15-Apr-13,475.00,479.10,479.70,470.60,1.38M,-0.85%
16-Apr-13,485.80,473.00,487.00,471.50,1.45M,2.27%
17-Apr-13,483.05,484.00,487.95,482.05,2.71M,-0.57%
18-Apr-13,483.20,482.35,487.50,481.25,2.20M,0.03%
22-Apr-13,482.90,482.60,487.00,481.15,2.28M,-0.06%
23-Apr-13,479.35,482.00,489.50,477.65,1.32M,-0.74%
25-Apr-13,478.65,480.25,486.35,469.10,2.83M,-0.15%
26-Apr-13,465.05,477.35,477.35,462.70,2.24M,-2.84%
29-Apr-13,497.35,465.00,499.65,457.60,11.10M,6.95%
30-Apr-13,583.80,547.05,597.00,547.05,19.19M,17.38%
2-May-13,571.85,582.85,582.85,570.35,7.16M,-2.05%
3-May-13,572.40,570.50,577.50,570.50,2.94M,0.10%
6-May-13,573.15,572.20,576.15,571.10,1.54M,0.13%
7-May-13,579.35,573.00,581.40,572.50,1.95M,1.08%
8-May-13,587.00,578.25,588.40,578.25,2.67M,1.32%
9-May-13,584.85,588.00,588.10,584.00,1.19M,-0.37%
10-May-13,585.00,587.70,587.75,583.55,962.47K,0.03%
13-May-13,582.20,585.85,587.00,581.25,1.86M,-0.48%
14-May-13,583.85,582.45,585.00,581.55,762.21K,0.28%
15-May-13,585.50,585.70,587.60,583.55,1.87M,0.28%
16-May-13,582.75,583.10,585.85,582.05,3.25M,-0.47%
17-May-13,586.00,582.50,586.75,582.50,1.49M,0.56%
20-May-13,586.40,586.00,587.85,585.05,1.48M,0.07%
21-May-13,585.80,586.00,590.00,585.25,1.57M,-0.10%
22-May-13,585.10,584.10,585.55,584.10,1.05M,-0.12%
23-May-13,585.25,584.25,585.90,584.25,2.50M,0.03%
24-May-13,586.15,586.00,587.00,585.15,1.29M,0.15%
27-May-13,591.60,586.20,592.65,585.20,1.19M,0.93%
28-May-13,591.35,592.00,592.30,589.05,826.58K,-0.04%
29-May-13,594.15,591.60,594.95,590.00,898.09K,0.47%
30-May-13,595.55,591.10,596.50,591.10,2.47M,0.24%
31-May-13,592.50,593.05,597.85,591.10,1.68M,-0.51%
3-Jun-13,592.10,588.25,593.85,588.25,1.39M,-0.07%
4-Jun-13,590.70,591.00,592.95,590.40,1.30M,-0.24%
5-Jun-13,590.30,590.75,591.75,589.60,1.88M,-0.07%
6-Jun-13,590.85,590.30,591.35,589.15,2.91M,0.09%
7-Jun-13,591.15,590.55,592.30,590.55,982.94K,0.05%
10-Jun-13,592.70,591.10,594.00,591.10,824.29K,0.26%
11-Jun-13,593.50,592.20,594.75,592.00,1.12M,0.13%
12-Jun-13,593.65,594.80,594.80,593.10,733.19K,0.03%
13-Jun-13,594.70,594.00,595.00,592.05,1.07M,0.18%
14-Jun-13,593.60,595.00,595.00,592.65,1.03M,-0.18%
17-Jun-13,595.90,594.15,597.35,593.65,787.06K,0.39%
18-Jun-13,595.65,595.70,598.05,593.35,1.83M,-0.04%
19-Jun-13,594.75,595.00,595.00,593.50,2.96M,-0.15%
20-Jun-13,593.30,594.55,595.00,592.55,2.59M,-0.24%
21-Jun-13,590.65,593.50,594.35,589.05,6.62M,-0.45%
24-Jun-13,583.95,590.05,591.75,581.55,8.83M,-1.13%
25-Jun-13,587.75,581.10,588.90,581.10,4.18M,0.65%
26-Jun-13,588.35,586.40,589.50,585.10,4.62M,0.10%
27-Jun-13,588.95,588.60,590.60,587.00,15.85M,0.10%
28-Jun-13,585.15,589.45,589.45,584.00,9.79M,-0.65%
1-Jul-13,587.40,584.30,588.50,583.20,7.07M,0.38%
2-Jul-13,587.85,586.50,591.10,585.10,3.27M,0.08%
3-Jul-13,587.85,585.00,596.50,582.60,2.29M,0.00%
4-Jul-13,601.40,586.55,605.40,583.40,4.84M,2.31%
5-Jul-13,609.35,624.00,632.00,605.10,4.82M,1.32%
8-Jul-13,609.70,608.00,612.80,599.00,1.78M,0.06%
9-Jul-13,604.95,610.45,611.85,604.00,1.08M,-0.78%
10-Jul-13,594.95,601.45,602.65,591.15,2.25M,-1.65%
11-Jul-13,601.05,597.90,603.00,593.75,1.53M,1.03%
12-Jul-13,601.60,601.00,603.00,590.45,1.38M,0.09%
15-Jul-13,614.20,600.00,618.00,598.75,2.64M,2.09%
16-Jul-13,623.10,612.70,628.90,606.00,2.23M,1.45%
17-Jul-13,685.05,623.05,699.35,618.65,18.75M,9.94%
18-Jul-13,688.05,685.80,719.10,669.40,10.02M,0.44%
19-Jul-13,686.10,694.70,708.80,678.30,8.82M,-0.28%
22-Jul-13,697.15,684.70,701.00,680.40,1.80M,1.61%
23-Jul-13,718.80,700.00,722.00,696.85,3.30M,3.11%
24-Jul-13,709.45,718.00,725.00,705.25,3.49M,-1.30%
25-Jul-13,687.95,706.00,713.90,675.10,5.55M,-3.03%
26-Jul-13,663.70,679.50,681.15,648.40,8.74M,-3.52%
29-Jul-13,638.55,660.10,660.95,625.10,4.16M,-3.79%
30-Jul-13,627.00,633.00,635.40,622.60,1.86M,-1.81%
31-Jul-13,612.55,621.25,625.05,605.25,4.11M,-2.30%
1-Aug-13,635.20,609.10,641.40,608.35,2.14M,3.70%
2-Aug-13,615.95,638.00,640.20,608.35,2.78M,-3.03%
5-Aug-13,618.80,620.00,627.85,615.15,1.41M,0.46%
6-Aug-13,608.35,618.00,625.15,605.45,1.20M,-1.69%
7-Aug-13,603.20,606.55,611.95,595.95,2.42M,-0.85%
8-Aug-13,600.00,603.15,607.10,596.10,1.72M,-0.53%
12-Aug-13,615.65,600.00,620.30,600.00,1.37M,2.61%
13-Aug-13,621.60,611.00,624.90,606.40,881.91K,0.97%
14-Aug-13,616.60,619.00,621.95,612.30,946.39K,-0.80%
16-Aug-13,599.00,615.35,618.00,595.00,3.01M,-2.85%
19-Aug-13,589.30,597.00,602.50,583.35,1.65M,-1.62%
20-Aug-13,590.60,585.00,598.00,579.35,2.58M,0.22%
21-Aug-13,589.40,595.00,606.85,583.25,2.54M,-0.20%
22-Aug-13,592.65,587.00,599.35,578.95,1.81M,0.55%
23-Aug-13,601.35,597.50,604.35,587.10,2.36M,1.47%
26-Aug-13,608.50,606.00,616.50,600.10,1.06M,1.19%
27-Aug-13,595.55,605.00,606.00,586.10,2.30M,-2.13%
28-Aug-13,594.55,589.00,602.70,579.55,2.58M,-0.17%
29-Aug-13,607.00,594.00,611.35,587.70,2.49M,2.09%
30-Aug-13,631.45,602.00,638.75,600.30,2.48M,4.03%
2-Sep-13,641.30,632.00,647.40,632.00,1.13M,1.56%
3-Sep-13,613.35,641.00,644.00,608.10,1.16M,-4.36%
4-Sep-13,616.50,611.00,624.70,604.00,959.68K,0.51%
5-Sep-13,628.00,618.95,631.70,616.20,725.42K,1.87%
6-Sep-13,617.60,629.70,635.30,610.00,1.28M,-1.66%
10-Sep-13,653.50,623.00,659.40,623.00,2.09M,5.81%
11-Sep-13,643.60,648.25,652.50,635.15,1.18M,-1.51%
12-Sep-13,626.30,642.00,644.95,623.25,1.12M,-2.69%
13-Sep-13,621.75,629.70,634.95,620.00,763.62K,-0.73%
16-Sep-13,620.10,628.05,638.10,613.25,974.42K,-0.27%
17-Sep-13,628.65,619.00,631.00,615.00,737.57K,1.38%
18-Sep-13,642.20,626.10,644.80,624.50,927.41K,2.16%
19-Sep-13,677.60,654.00,685.00,650.95,2.06M,5.51%
20-Sep-13,651.05,674.90,677.60,639.50,1.95M,-3.92%
23-Sep-13,642.60,644.50,664.75,634.00,1.05M,-1.30%
24-Sep-13,643.10,642.00,656.20,636.25,1.43M,0.08%
25-Sep-13,633.60,642.00,649.70,622.65,1.68M,-1.48%
26-Sep-13,628.90,636.00,636.05,621.15,2.06M,-0.74%
27-Sep-13,621.00,632.00,632.00,616.25,1.21M,-1.26%
30-Sep-13,627.45,621.00,631.85,619.00,1.21M,1.04%
1-Oct-13,619.20,630.00,631.00,606.95,1.77M,-1.31%
3-Oct-13,609.65,620.00,620.00,603.25,4.10M,-1.54%
4-Oct-13,606.75,611.00,613.85,600.00,3.27M,-0.48%
7-Oct-13,611.10,606.85,614.55,606.00,1.10M,0.72%
8-Oct-13,609.65,612.90,614.80,606.25,1.20M,-0.24%
9-Oct-13,610.20,605.35,611.50,605.35,1.56M,0.09%
10-Oct-13,601.35,611.00,614.95,598.30,1.28M,-1.45%
11-Oct-13,603.90,600.00,605.70,596.30,784.12K,0.42%
14-Oct-13,596.40,605.00,609.30,595.00,1.01M,-1.24%
15-Oct-13,602.70,597.00,604.75,592.25,1.03M,1.06%
17-Oct-13,605.00,606.40,617.30,602.20,2.17M,0.38%
18-Oct-13,606.10,609.85,610.00,602.60,1.54M,0.18%
21-Oct-13,609.00,606.00,610.50,605.05,598.63K,0.48%
22-Oct-13,608.95,605.00,613.90,605.00,901.30K,-0.01%
23-Oct-13,614.65,606.25,643.90,599.20,5.48M,0.94%
24-Oct-13,609.50,615.00,621.40,607.00,1.47M,-0.84%
25-Oct-13,593.95,605.00,607.70,592.00,1.89M,-2.55%
28-Oct-13,589.25,604.00,618.65,586.10,2.76M,-0.79%
29-Oct-13,604.65,589.60,607.00,589.60,1.11M,2.61%
30-Oct-13,613.65,605.70,614.80,602.25,776.96K,1.49%
31-Oct-13,609.85,610.15,614.75,604.10,1.57M,-0.62%
1-Nov-13,608.90,605.25,615.00,605.25,636.68K,-0.16%
5-Nov-13,595.95,602.50,607.00,595.00,754.61K,-2.13%
6-Nov-13,588.10,592.00,595.20,586.10,895.58K,-1.32%
7-Nov-13,589.95,590.95,599.00,585.90,703.38K,0.31%
8-Nov-13,585.15,591.95,593.75,583.00,1.16M,-0.81%
11-Nov-13,575.05,587.20,587.20,572.70,1.23M,-1.73%
12-Nov-13,574.45,576.00,579.40,573.00,1.19M,-0.10%
13-Nov-13,582.75,576.95,590.85,572.35,1.28M,1.44%
14-Nov-13,580.25,586.00,590.45,578.60,697.87K,-0.43%
18-Nov-13,596.65,583.00,599.00,581.00,1.23M,2.83%
19-Nov-13,592.25,595.00,597.00,590.00,416.74K,-0.74%
20-Nov-13,581.50,591.00,595.00,580.10,688.20K,-1.82%
21-Nov-13,574.20,579.90,583.50,572.50,1.01M,-1.26%
22-Nov-13,571.60,574.35,580.00,568.80,696.11K,-0.45%
25-Nov-13,581.00,576.90,583.80,571.00,560.88K,1.64%
26-Nov-13,588.70,578.35,595.00,577.70,1.91M,1.33%
27-Nov-13,583.75,587.95,590.00,581.35,1.21M,-0.84%
28-Nov-13,589.75,585.00,592.50,581.90,1.30M,1.03%
29-Nov-13,594.75,590.00,598.05,590.00,749.21K,0.85%
2-Dec-13,582.10,597.85,597.85,580.60,1.22M,-2.13%
3-Dec-13,579.00,582.00,583.65,577.65,904.36K,-0.53%
4-Dec-13,572.00,578.00,578.90,570.80,1.51M,-1.21%
5-Dec-13,565.35,574.35,576.90,564.00,1.69M,-1.16%
6-Dec-13,559.65,565.70,571.40,558.50,1.93M,-1.01%
9-Dec-13,559.75,570.00,570.45,554.55,2.33M,0.02%
10-Dec-13,563.20,560.00,569.00,554.65,4.24M,0.62%
11-Dec-13,565.45,565.00,569.75,561.30,1.07M,0.40%
12-Dec-13,562.75,565.00,568.10,560.65,807.09K,-0.48%
13-Dec-13,560.85,560.95,563.00,558.00,803.78K,-0.34%
16-Dec-13,557.20,562.25,564.00,552.35,1.18M,-0.65%
17-Dec-13,556.85,557.50,559.80,554.35,1.13M,-0.06%
18-Dec-13,558.05,555.25,561.00,552.50,1.03M,0.22%
19-Dec-13,554.95,560.00,562.90,551.80,870.19K,-0.56%
20-Dec-13,568.70,554.00,569.75,551.80,1.13M,2.48%
23-Dec-13,565.20,567.00,571.05,564.05,497.59K,-0.62%
24-Dec-13,565.10,566.00,570.00,563.90,534.47K,-0.02%
26-Dec-13,563.60,564.00,569.50,561.90,2.06M,-0.27%
27-Dec-13,568.75,563.55,572.90,562.00,741.16K,0.91%
30-Dec-13,573.35,571.25,576.90,568.70,758.82K,0.81%
31-Dec-13,570.65,576.85,576.85,568.35,382.53K,-0.47%
1-Jan-14,572.35,570.65,574.40,569.30,251.20K,0.30%
2-Jan-14,562.40,571.00,575.75,558.60,531.66K,-1.74%
3-Jan-14,565.00,560.00,567.40,558.05,1.02M,0.46%
6-Jan-14,563.50,567.00,567.80,560.20,603.73K,-0.27%
7-Jan-14,558.95,563.00,565.90,556.00,605.46K,-0.81%
8-Jan-14,559.15,558.00,562.15,557.00,564.15K,0.04%
9-Jan-14,554.15,560.00,560.00,553.80,854.78K,-0.89%
10-Jan-14,549.80,555.35,556.95,548.40,985.78K,-0.78%
13-Jan-14,545.70,550.00,552.00,543.50,1.49M,-0.75%
14-Jan-14,538.40,545.10,548.90,537.20,925.06K,-1.34%
15-Jan-14,545.20,538.50,546.20,538.10,2.06M,1.26%
16-Jan-14,552.10,545.00,552.65,544.25,1.22M,1.27%
17-Jan-14,558.90,553.00,563.00,552.50,1.48M,1.23%
20-Jan-14,555.10,559.90,562.30,548.30,1.55M,-0.68%
21-Jan-14,559.80,555.80,561.00,548.80,1.93M,0.85%
22-Jan-14,566.45,561.95,567.85,552.90,1.89M,1.19%
23-Jan-14,567.10,567.00,570.00,560.15,856.18K,0.11%
24-Jan-14,565.80,563.00,568.85,556.60,2.37M,-0.23%
27-Jan-14,575.25,563.40,584.90,555.10,3.22M,1.67%
28-Jan-14,569.70,581.00,581.65,554.50,4.20M,-0.96%
29-Jan-14,569.60,569.00,574.80,563.55,1.07M,-0.02%
30-Jan-14,570.40,563.55,572.80,559.70,1.29M,0.14%
31-Jan-14,570.10,569.00,573.80,565.00,1.06M,-0.05%
3-Feb-14,569.75,569.10,574.25,564.80,747.17K,-0.06%
4-Feb-14,570.25,568.10,573.20,565.30,1.89M,0.09%
5-Feb-14,570.00,570.05,571.20,561.60,2.42M,-0.04%
6-Feb-14,586.55,570.00,588.20,568.30,1.72M,2.90%
7-Feb-14,577.65,587.40,589.65,574.95,927.01K,-1.52%
10-Feb-14,564.00,575.65,579.75,562.65,1.26M,-2.36%
11-Feb-14,562.45,565.00,569.35,561.80,1.58M,-0.27%
12-Feb-14,569.45,564.85,570.35,563.40,1.65M,1.24%
13-Feb-14,557.25,572.00,572.00,555.55,486.48K,-2.14%
14-Feb-14,560.25,557.00,563.45,553.30,749.38K,0.54%
17-Feb-14,560.25,558.00,566.00,558.00,380.48K,0.00%
18-Feb-14,562.25,560.00,566.00,559.95,237.07K,0.36%
19-Feb-14,558.70,562.50,562.85,557.15,456.10K,-0.63%
20-Feb-14,554.05,558.10,558.90,553.10,651.99K,-0.83%
21-Feb-14,555.35,557.40,557.40,551.85,669.72K,0.23%
24-Feb-14,554.90,555.25,557.70,553.20,540.67K,-0.08%
25-Feb-14,554.45,555.50,556.90,553.00,541.46K,-0.08%
26-Feb-14,554.75,554.00,559.50,553.20,1.01M,0.05%
28-Feb-14,549.25,554.00,556.00,542.35,1.80M,-0.99%
3-Mar-14,543.20,550.00,550.95,542.00,608.89K,-1.10%
4-Mar-14,554.90,544.00,556.00,544.00,734.70K,2.15%
5-Mar-14,551.20,555.60,559.00,549.75,621.41K,-0.67%
6-Mar-14,549.05,552.60,554.55,547.40,1.02M,-0.39%
7-Mar-14,550.40,550.50,554.45,547.20,1.00M,0.25%
10-Mar-14,557.20,552.00,559.80,548.75,1.66M,1.24%
11-Mar-14,560.35,558.80,564.90,552.65,1.92M,0.57%
12-Mar-14,560.25,564.00,565.60,558.00,971.64K,-0.02%
13-Mar-14,561.85,561.00,567.20,559.25,1.06M,0.29%
14-Mar-14,553.65,561.85,562.00,551.55,1.24M,-1.46%
18-Mar-14,556.05,554.00,560.00,550.60,1.46M,0.43%
19-Mar-14,561.60,558.10,562.10,554.65,1.16M,1.00%
20-Mar-14,572.55,561.60,574.30,561.55,1.43M,1.95%
21-Mar-14,571.70,577.70,580.70,570.10,2.67M,-0.15%
22-Mar-14,573.90,572.85,574.60,572.50,46.93K,0.38%
24-Mar-14,582.35,575.00,584.00,574.15,944.11K,1.47%
25-Mar-14,592.75,583.00,594.40,577.50,1.32M,1.79%
26-Mar-14,591.55,593.00,599.40,588.35,1.21M,-0.20%
27-Mar-14,599.80,592.00,603.00,590.05,2.48M,1.39%
28-Mar-14,599.80,600.10,604.00,590.30,949.08K,0.00%
31-Mar-14,605.55,600.00,608.85,595.00,1.09M,0.96%
1-Apr-14,601.75,605.00,607.95,595.35,716.99K,-0.63%
2-Apr-14,594.60,604.00,605.90,588.00,2.77M,-1.19%
3-Apr-14,606.30,590.35,612.00,590.35,736.77K,1.97%
4-Apr-14,605.30,611.00,613.50,602.50,877.77K,-0.16%
7-Apr-14,604.80,605.30,609.05,596.05,1.60M,-0.08%
9-Apr-14,609.10,604.00,611.50,599.55,774.14K,0.71%
10-Apr-14,617.90,607.90,619.80,604.45,1.16M,1.44%
11-Apr-14,609.40,613.00,619.50,606.25,713.70K,-1.38%
15-Apr-14,612.15,609.00,614.70,594.15,938.01K,0.45%
16-Apr-14,607.55,610.00,619.20,606.00,1.34M,-0.75%
17-Apr-14,609.45,607.15,613.85,601.55,1.05M,0.31%
21-Apr-14,599.10,606.35,610.90,596.50,1.19M,-1.70%
22-Apr-14,596.45,599.00,604.00,593.55,871.93K,-0.44%
23-Apr-14,595.50,596.45,599.10,593.00,1.41M,-0.16%
25-Apr-14,580.90,592.35,598.95,577.60,973.00K,-2.45%
28-Apr-14,581.00,580.90,592.00,567.50,2.95M,0.02%
29-Apr-14,562.45,581.00,582.10,560.60,1.46M,-3.19%
30-Apr-14,567.50,560.30,572.15,556.00,1.68M,0.90%
2-May-14,562.15,569.75,575.60,561.20,665.24K,-0.94%
5-May-14,557.15,560.35,562.35,556.50,683.05K,-0.89%
6-May-14,553.70,559.00,561.80,552.80,550.30K,-0.62%
7-May-14,553.15,553.00,558.45,551.45,1.30M,-0.10%
8-May-14,552.30,552.00,558.90,551.00,885.66K,-0.15%
9-May-14,556.30,552.00,560.00,550.25,1.13M,0.72%
12-May-14,571.50,555.55,573.00,555.55,852.58K,2.73%
13-May-14,577.60,574.00,579.90,569.00,1.33M,1.07%
14-May-14,577.50,579.50,581.90,575.00,660.42K,-0.02%
15-May-14,588.95,577.50,590.20,577.50,1.24M,1.98%
16-May-14,580.70,599.85,608.00,574.10,2.60M,-1.40%
19-May-14,555.80,594.00,594.00,551.55,2.03M,-4.29%
20-May-14,562.60,556.00,569.95,555.05,1.28M,1.22%
21-May-14,561.35,565.40,565.40,557.70,923.44K,-0.22%
22-May-14,562.90,566.00,566.00,560.00,963.82K,0.28%
23-May-14,561.50,564.00,570.35,559.00,1.76M,-0.25%
26-May-14,559.85,562.10,564.85,556.00,1.83M,-0.29%
27-May-14,560.15,557.35,562.75,557.35,1.17M,0.05%
28-May-14,561.90,560.50,564.50,558.00,1.12M,0.31%
29-May-14,556.45,561.00,564.50,555.00,2.15M,-0.97%
30-May-14,603.35,555.55,615.00,553.35,10.94M,8.43%
2-Jun-14,601.00,612.00,612.00,588.35,1.61M,-0.39%
3-Jun-14,593.45,602.95,605.45,590.10,909.77K,-1.26%
4-Jun-14,604.95,594.95,609.50,591.10,1.97M,1.94%
5-Jun-14,630.10,606.00,637.90,605.95,3.42M,4.16%
6-Jun-14,639.95,637.00,645.95,620.20,2.50M,1.56%
9-Jun-14,632.70,637.00,644.00,629.35,962.35K,-1.13%
10-Jun-14,640.25,631.00,643.90,627.00,1.30M,1.19%
11-Jun-14,625.85,640.00,640.90,619.35,1.34M,-2.25%
12-Jun-14,630.10,627.80,632.10,619.00,786.93K,0.68%
13-Jun-14,634.95,631.75,640.85,623.60,992.55K,0.77%
16-Jun-14,634.75,640.00,641.00,631.05,1.14M,-0.03%
17-Jun-14,630.35,632.15,634.40,626.45,742.70K,-0.69%
18-Jun-14,618.85,630.50,632.55,617.30,804.16K,-1.82%
19-Jun-14,625.75,622.00,629.30,619.00,848.94K,1.11%
20-Jun-14,624.30,622.00,629.95,620.05,1.09M,-0.23%
23-Jun-14,617.65,625.05,626.00,610.80,796.81K,-1.07%
24-Jun-14,616.25,617.20,624.00,613.45,634.72K,-0.23%
25-Jun-14,625.30,616.00,626.90,612.35,584.34K,1.47%
26-Jun-14,618.65,627.00,629.00,612.50,1.61M,-1.06%
27-Jun-14,616.40,617.10,621.70,612.00,805.14K,-0.36%
30-Jun-14,620.35,618.00,623.90,617.10,732.79K,0.64%
1-Jul-14,628.85,622.00,634.40,616.55,650.96K,1.37%
2-Jul-14,631.15,633.80,633.80,626.05,777.57K,0.37%
3-Jul-14,624.10,631.15,631.70,621.10,607.88K,-1.12%
4-Jul-14,625.15,624.10,629.90,618.35,687.23K,0.17%
7-Jul-14,627.60,626.00,630.00,618.40,1.08M,0.39%
8-Jul-14,627.35,627.00,633.50,622.00,1.08M,-0.04%
9-Jul-14,629.85,629.95,634.70,625.00,942.57K,0.40%
10-Jul-14,631.85,628.05,638.00,615.05,1.09M,0.32%
11-Jul-14,641.85,627.00,646.85,625.00,1.92M,1.58%
14-Jul-14,622.95,644.00,644.60,620.40,672.95K,-2.94%
15-Jul-14,618.90,623.25,628.80,616.40,649.43K,-0.65%
16-Jul-14,621.30,623.70,627.85,617.50,878.91K,0.39%
17-Jul-14,626.85,622.95,627.90,620.20,418.20K,0.89%
18-Jul-14,622.50,625.50,625.50,621.00,352.62K,-0.69%
21-Jul-14,627.55,623.40,630.00,620.05,385.66K,0.81%
22-Jul-14,633.60,626.15,636.95,626.15,636.19K,0.96%
23-Jul-14,634.10,636.90,637.40,631.10,494.83K,0.08%
24-Jul-14,642.90,635.00,644.75,631.10,731.99K,1.39%
25-Jul-14,663.75,642.90,667.00,640.00,1.75M,3.24%
28-Jul-14,686.80,663.95,691.70,654.35,3.86M,3.47%
30-Jul-14,694.65,689.90,701.30,671.85,3.68M,1.14%
31-Jul-14,686.60,690.05,697.55,680.00,2.49M,-1.16%
1-Aug-14,693.55,678.00,702.00,678.00,1.91M,1.01%
4-Aug-14,699.65,697.00,705.90,693.25,1.29M,0.88%
5-Aug-14,704.85,699.00,709.60,697.80,863.28K,0.74%
6-Aug-14,707.85,703.05,732.00,703.05,2.05M,0.43%
7-Aug-14,701.95,707.00,708.20,699.30,634.91K,-0.83%
8-Aug-14,702.05,699.05,703.50,695.95,747.15K,0.01%
11-Aug-14,697.95,702.10,706.00,694.30,872.22K,-0.58%
12-Aug-14,700.90,702.90,702.90,692.50,811.74K,0.42%
13-Aug-14,718.70,700.95,721.70,700.00,1.67M,2.54%
14-Aug-14,714.55,722.00,725.95,709.35,845.24K,-0.58%
18-Aug-14,724.80,721.00,736.80,716.10,959.54K,1.43%
19-Aug-14,719.55,719.10,731.00,715.10,735.69K,-0.72%
20-Aug-14,711.85,719.50,721.00,709.50,765.92K,-1.07%
21-Aug-14,710.35,709.80,718.60,709.05,553.72K,-0.21%
22-Aug-14,704.20,711.95,712.80,701.35,455.14K,-0.87%
25-Aug-14,716.70,708.20,721.45,704.20,641.02K,1.78%
26-Aug-14,727.35,718.95,730.85,717.65,1.24M,1.49%
27-Aug-14,734.85,727.00,739.55,723.40,1.15M,1.03%
28-Aug-14,742.45,736.00,744.90,734.05,1.94M,1.03%
1-Sep-14,740.40,743.90,747.25,736.00,515.91K,-0.28%
2-Sep-14,732.70,740.00,740.15,730.00,598.03K,-1.04%
3-Sep-14,732.80,733.50,738.90,730.25,814.19K,0.01%
4-Sep-14,737.10,733.00,742.85,730.50,1.01M,0.59%
