"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"HINDUNILVR","EQ","07-Aug-2017","       1192.10","       1173.00","       1193.10","       1171.35","       1177.95","       1186.30","       1184.16","     868190","          1028072406.05","      40921"
"HINDUNILVR","EQ","08-Aug-2017","       1186.30","       1181.70","       1209.00","       1181.00","       1189.50","       1191.00","       1196.14","    1329938","          1590795737.90","      57619"
"HINDUNILVR","EQ","09-Aug-2017","       1191.00","       1189.50","       1195.50","       1176.35","       1188.60","       1185.35","       1188.18","     833002","           989752508.85","      34150"
"HINDUNILVR","EQ","10-Aug-2017","       1185.35","       1174.85","       1183.60","       1166.20","       1170.00","       1170.70","       1173.54","     699787","           821224811.55","      33168"
"HINDUNILVR","EQ","11-Aug-2017","       1170.70","       1160.05","       1174.80","       1143.55","       1155.00","       1152.80","       1156.94","     861457","           996652294.10","      29621"
"HINDUNILVR","EQ","14-Aug-2017","       1152.80","       1154.50","       1169.90","       1147.20","       1159.05","       1155.70","       1158.63","     526828","           610400660.25","      35780"
"HINDUNILVR","EQ","16-Aug-2017","       1155.70","       1151.00","       1190.60","       1151.00","       1187.00","       1186.35","       1178.03","    1366648","          1609952538.05","      55267"
"HINDUNILVR","EQ","17-Aug-2017","       1186.35","       1185.00","       1185.00","       1165.00","       1176.50","       1177.30","       1175.71","     961319","          1130228845.75","      54456"
"HINDUNILVR","EQ","18-Aug-2017","       1177.30","       1170.00","       1206.30","       1169.45","       1201.90","       1202.20","       1191.29","    1407292","          1676491944.90","      47321"
"HINDUNILVR","EQ","21-Aug-2017","       1202.20","       1202.30","       1208.00","       1182.35","       1192.60","       1191.45","       1191.26","     965962","          1150711847.90","      38792"
"HINDUNILVR","EQ","22-Aug-2017","       1191.45","       1206.30","       1207.35","       1188.05","       1199.80","       1199.60","       1196.66","     916218","          1096400027.30","      40231"
"HINDUNILVR","EQ","23-Aug-2017","       1199.60","       1195.10","       1195.45","       1183.00","       1190.00","       1188.15","       1187.96","     831796","           988138959.10","      25880"
"HINDUNILVR","EQ","24-Aug-2017","       1188.15","       1188.00","       1189.70","       1175.30","       1182.00","       1179.70","       1179.30","     780599","           920560506.45","      38930"
"HINDUNILVR","EQ","28-Aug-2017","       1179.70","       1181.35","       1202.85","       1178.75","       1200.00","       1199.70","       1191.95","     630713","           751779122.80","      37923"
"HINDUNILVR","EQ","29-Aug-2017","       1199.70","       1195.15","       1198.55","       1183.00","       1190.00","       1190.45","       1187.23","    1002082","          1189698039.05","      26053"
"HINDUNILVR","EQ","30-Aug-2017","       1190.45","       1197.50","       1209.60","       1187.25","       1201.90","       1204.30","       1200.85","     666156","           799951954.50","      31218"
"HINDUNILVR","EQ","31-Aug-2017","       1204.30","       1201.85","       1222.80","       1194.30","       1215.10","       1219.75","       1211.96","    1425125","          1727195417.75","      46730"
"HINDUNILVR","EQ","01-Sep-2017","       1219.75","       1216.25","       1222.00","       1207.15","       1215.75","       1216.15","       1215.38","     622867","           757017699.25","      42174"
"HINDUNILVR","EQ","04-Sep-2017","       1216.15","       1214.85","       1214.85","       1193.75","       1194.10","       1197.15","       1200.75","     586791","           704589156.35","      44725"
"HINDUNILVR","EQ","05-Sep-2017","       1197.15","       1196.40","       1211.50","       1192.30","       1204.00","       1205.20","       1203.58","     699191","           841529750.00","      49473"
"HINDUNILVR","EQ","06-Sep-2017","       1205.20","       1202.00","       1212.00","       1200.30","       1202.60","       1206.40","       1206.07","     670064","           808146178.05","      28400"
"HINDUNILVR","EQ","07-Sep-2017","       1206.40","       1209.00","       1221.75","       1203.70","       1209.00","       1208.75","       1211.53","     781792","           947161016.60","      42335"
"HINDUNILVR","EQ","08-Sep-2017","       1208.75","       1210.25","       1218.35","       1202.10","       1204.90","       1207.55","       1210.05","     663219","           802528428.80","      34470"
"HINDUNILVR","EQ","11-Sep-2017","       1207.55","       1206.00","       1232.00","       1206.00","       1217.00","       1219.90","       1224.19","     794869","           973070275.40","      38165"
"HINDUNILVR","EQ","12-Sep-2017","       1219.90","       1224.00","       1255.00","       1223.00","       1249.15","       1249.80","       1240.84","    1164498","          1444950412.90","      45613"
"HINDUNILVR","EQ","13-Sep-2017","       1249.80","       1250.00","       1259.00","       1245.20","       1250.50","       1250.95","       1250.77","     848136","          1060822300.85","      32167"
"HINDUNILVR","EQ","14-Sep-2017","       1250.95","       1262.10","       1262.10","       1230.10","       1241.10","       1247.85","       1252.83","    1239363","          1552706624.95","      22980"
"HINDUNILVR","EQ","15-Sep-2017","       1247.85","       1242.10","       1256.80","       1235.60","       1253.95","       1246.00","       1245.30","    1333125","          1660143540.90","      34386"
"HINDUNILVR","EQ","18-Sep-2017","       1246.00","       1250.00","       1285.95","       1246.00","       1282.00","       1280.05","       1272.30","     781532","           994342636.70","      25210"
"HINDUNILVR","EQ","19-Sep-2017","       1280.05","       1287.60","       1287.60","       1273.55","       1285.00","       1279.30","       1280.20","     563558","           721467180.65","      23117"
"HINDUNILVR","EQ","20-Sep-2017","       1279.30","       1280.00","       1281.35","       1255.10","       1257.55","       1259.35","       1262.61","    1179496","          1489241701.70","      51488"
"HINDUNILVR","EQ","21-Sep-2017","       1259.35","       1261.00","       1261.90","       1248.00","       1253.40","       1256.70","       1253.58","     913615","          1145289043.20","      49123"
"HINDUNILVR","EQ","22-Sep-2017","       1256.70","       1252.20","       1252.25","       1234.10","       1240.50","       1239.20","       1241.24","    1208698","          1500279425.75","      51664"
"HINDUNILVR","EQ","25-Sep-2017","       1239.20","       1239.90","       1259.00","       1237.50","       1247.90","       1247.15","       1247.28","    1271436","          1585835638.80","      86610"
"HINDUNILVR","EQ","26-Sep-2017","       1247.15","       1261.10","       1261.10","       1201.05","       1217.00","       1217.35","       1215.04","    1751337","          2127936144.20","     100839"
"HINDUNILVR","EQ","27-Sep-2017","       1217.35","       1217.00","       1217.50","       1188.00","       1210.10","       1205.90","       1198.49","    2299025","          2755350415.45","      87834"
"HINDUNILVR","EQ","28-Sep-2017","       1205.90","       1205.80","       1212.95","       1192.15","       1203.10","       1202.80","       1201.70","    3007522","          3614143818.20","      94915"
"HINDUNILVR","EQ","29-Sep-2017","       1202.80","       1209.80","       1209.80","       1169.00","       1169.65","       1173.90","       1181.42","    2274339","          2686943073.15","      67314"
"HINDUNILVR","EQ","03-Oct-2017","       1173.90","       1176.50","       1191.85","       1171.00","       1190.10","       1186.35","       1181.25","    1970990","          2328227125.95","      54942"
"HINDUNILVR","EQ","04-Oct-2017","       1186.35","       1191.10","       1204.50","       1178.70","       1204.35","       1197.50","       1195.33","    2448425","          2926682340.90","      46029"
"HINDUNILVR","EQ","05-Oct-2017","       1197.50","       1204.35","       1204.50","       1183.20","       1185.90","       1187.65","       1191.29","    2305862","          2746959800.05","      61373"
"HINDUNILVR","EQ","06-Oct-2017","       1187.65","       1193.00","       1211.60","       1192.15","       1211.60","       1207.30","       1200.03","     508700","           610455919.05","      25250"
"HINDUNILVR","EQ","09-Oct-2017","       1207.30","       1217.50","       1223.35","       1205.05","       1222.50","       1220.25","       1216.40","     720819","           876807632.50","      17054"
"HINDUNILVR","EQ","10-Oct-2017","       1220.25","       1224.10","       1230.35","       1205.00","       1209.00","       1209.20","       1215.80","     802675","           975890527.45","      32367"
"HINDUNILVR","EQ","11-Oct-2017","       1209.20","       1215.00","       1220.50","       1198.60","       1214.95","       1218.05","       1210.54","    1096016","          1326769307.50","      40818"
"HINDUNILVR","EQ","12-Oct-2017","       1218.05","       1220.05","       1245.00","       1216.25","       1242.00","       1241.00","       1237.18","     982442","          1215458422.45","      31009"
"HINDUNILVR","EQ","13-Oct-2017","       1241.00","       1238.00","       1253.00","       1231.20","       1248.05","       1248.60","       1243.33","     840717","          1045285489.80","      32424"
"HINDUNILVR","EQ","16-Oct-2017","       1248.60","       1250.00","       1287.50","       1249.95","       1281.35","       1281.30","       1275.90","    1276141","          1628234663.35","      50876"
"HINDUNILVR","EQ","17-Oct-2017","       1281.30","       1285.00","       1288.65","       1271.00","       1281.45","       1282.15","       1277.15","     654497","           835890231.25","      27514"
"HINDUNILVR","EQ","18-Oct-2017","       1282.15","       1277.00","       1282.60","       1260.00","       1265.00","       1263.95","       1268.41","     697765","           885053145.45","      28672"
"HINDUNILVR","EQ","19-Oct-2017","       1263.95","       1265.00","       1270.00","       1253.70","       1255.00","       1257.70","       1260.69","      67835","            85518787.95","       2845"
"HINDUNILVR","EQ","23-Oct-2017","       1257.70","       1266.00","       1277.60","       1238.60","       1253.00","       1249.95","       1257.01","     791883","           995402479.75","      71314"
"HINDUNILVR","EQ","24-Oct-2017","       1249.95","       1254.90","       1274.00","       1254.00","       1271.95","       1270.05","       1266.52","    1055569","          1336899672.35","      44550"
"HINDUNILVR","EQ","25-Oct-2017","       1270.05","       1281.00","       1283.40","       1265.10","       1274.75","       1272.45","       1274.15","    1332232","          1697458300.00","      56629"
"HINDUNILVR","EQ","26-Oct-2017","       1272.45","       1285.00","       1285.00","       1253.50","       1268.85","       1273.70","       1267.26","    2321903","          2942448440.15","      55747"
"HINDUNILVR","EQ","27-Oct-2017","       1273.70","       1273.70","       1273.70","       1246.00","       1257.65","       1260.15","       1255.56","     875032","          1098657080.60","      36379"
"HINDUNILVR","EQ","30-Oct-2017","       1260.15","       1260.00","       1269.45","       1230.00","       1237.70","       1234.20","       1247.94","    1063165","          1326768257.15","      26269"
"HINDUNILVR","EQ","31-Oct-2017","       1234.20","       1241.00","       1249.90","       1230.45","       1239.00","       1237.45","       1239.06","     722440","           895143322.55","      26200"
"HINDUNILVR","EQ","01-Nov-2017","       1237.45","       1238.70","       1263.00","       1238.00","       1261.00","       1258.00","       1254.13","    1243886","          1559996174.60","      26299"
"HINDUNILVR","EQ","02-Nov-2017","       1258.00","       1261.00","       1261.05","       1238.05","       1242.00","       1241.50","       1244.68","     762274","           948787093.80","      26555"
"HINDUNILVR","EQ","03-Nov-2017","       1241.50","       1245.00","       1245.00","       1232.00","       1240.00","       1239.50","       1237.99","     656886","           813220787.05","      28697"
"HINDUNILVR","EQ","06-Nov-2017","       1239.50","       1239.00","       1249.50","       1234.95","       1241.00","       1240.60","       1240.86","     532305","           660513923.90","      24006"
"HINDUNILVR","EQ","07-Nov-2017","       1240.60","       1235.10","       1252.20","       1226.35","       1239.75","       1234.20","       1235.46","     949224","          1172727953.35","      25417"
"HINDUNILVR","EQ","08-Nov-2017","       1234.20","       1240.35","       1247.90","       1228.60","       1240.00","       1235.30","       1236.41","     872203","          1078401083.15","      48852"
"HINDUNILVR","EQ","09-Nov-2017","       1235.30","       1249.50","       1286.05","       1241.20","       1255.00","       1252.90","       1255.91","    1417669","          1780458721.65","      38903"
"HINDUNILVR","EQ","10-Nov-2017","       1252.90","       1254.65","       1299.25","       1244.30","       1292.00","       1290.65","       1277.42","    1933002","          2469260778.45","      47760"
"HINDUNILVR","EQ","13-Nov-2017","       1290.65","       1295.00","       1315.00","       1269.25","       1275.00","       1279.50","       1298.04","    1413270","          1834486578.85","      88573"
"HINDUNILVR","EQ","14-Nov-2017","       1279.50","       1286.10","       1289.00","       1279.25","       1283.25","       1283.90","       1283.59","    1131348","          1452187028.80","      61596"
"HINDUNILVR","EQ","15-Nov-2017","       1283.90","       1283.90","       1285.00","       1258.55","       1269.35","       1265.00","       1267.97","    1195740","          1516165559.90","      32401"
"HINDUNILVR","EQ","16-Nov-2017","       1265.00","       1270.00","       1287.00","       1246.15","       1279.05","       1276.50","       1271.35","     911479","          1158808450.10","      35057"
"HINDUNILVR","EQ","17-Nov-2017","       1276.50","       1282.00","       1297.40","       1271.30","       1276.30","       1278.15","       1281.24","    1134503","          1453566536.65","      47149"
"HINDUNILVR","EQ","20-Nov-2017","       1278.15","       1280.00","       1281.15","       1266.15","       1276.00","       1274.50","       1272.71","     707096","           899925479.30","      36483"
"HINDUNILVR","EQ","21-Nov-2017","       1274.50","       1275.00","       1285.00","       1272.00","       1274.65","       1277.35","       1277.96","     828746","          1059104251.90","      31949"
"HINDUNILVR","EQ","22-Nov-2017","       1277.35","       1275.00","       1277.00","       1263.65","       1270.35","       1270.45","       1269.90","     646368","           820821329.25","      27523"
"HINDUNILVR","EQ","23-Nov-2017","       1270.45","       1275.00","       1276.00","       1262.00","       1270.90","       1267.50","       1267.79","     891839","          1130661198.25","      17184"
"HINDUNILVR","EQ","24-Nov-2017","       1267.50","       1269.40","       1270.00","       1253.00","       1266.00","       1265.95","       1264.40","     971523","          1228393483.90","      46834"
"HINDUNILVR","EQ","27-Nov-2017","       1265.95","       1261.00","       1266.90","       1250.55","       1261.50","       1260.30","       1256.15","     763155","           958637751.95","      34131"
"HINDUNILVR","EQ","28-Nov-2017","       1260.30","       1263.00","       1272.95","       1262.40","       1267.40","       1267.85","       1266.79","     975006","          1235130804.50","      31178"
"HINDUNILVR","EQ","29-Nov-2017","       1267.85","       1267.85","       1281.10","       1263.50","       1276.00","       1276.15","       1275.46","     819468","          1045199146.25","      44419"
"HINDUNILVR","EQ","30-Nov-2017","       1276.15","       1273.00","       1276.15","       1258.00","       1271.20","       1272.45","       1270.70","    2308732","          2933712023.60","      69378"
"HINDUNILVR","EQ","01-Dec-2017","       1272.45","       1272.45","       1278.75","       1245.25","       1245.30","       1250.50","       1258.71","     470360","           592045735.90","      19355"
"HINDUNILVR","EQ","04-Dec-2017","       1250.50","       1256.65","       1274.00","       1241.20","       1268.00","       1268.60","       1263.06","     833814","          1053160028.65","      46969"
"HINDUNILVR","EQ","05-Dec-2017","       1268.60","       1274.00","       1274.00","       1255.00","       1262.45","       1261.00","       1261.92","     862459","          1088358455.35","      40860"
"HINDUNILVR","EQ","06-Dec-2017","       1261.00","       1258.25","       1282.30","       1255.60","       1274.90","       1275.60","       1268.56","    1516859","          1924230824.45","      73596"
"HINDUNILVR","EQ","07-Dec-2017","       1275.60","       1277.20","       1298.85","       1272.05","       1296.00","       1291.95","       1284.89","    1407824","          1808894519.00","      58724"
"HINDUNILVR","EQ","08-Dec-2017","       1291.95","       1296.40","       1331.00","       1291.30","       1318.00","       1326.65","       1316.11","    1267860","          1668638355.40","      48200"
"HINDUNILVR","EQ","11-Dec-2017","       1326.65","       1329.00","       1329.00","       1311.65","       1324.05","       1324.05","       1320.99","     597953","           789888287.20","      33155"
"HINDUNILVR","EQ","12-Dec-2017","       1324.05","       1319.10","       1324.00","       1308.65","       1315.00","       1314.65","       1316.91","     873443","          1150247848.65","      31604"
"HINDUNILVR","EQ","13-Dec-2017","       1314.65","       1319.40","       1337.00","       1306.20","       1320.00","       1315.05","       1319.35","     917877","          1210999916.05","      21262"
"HINDUNILVR","EQ","14-Dec-2017","       1315.05","       1314.00","       1326.85","       1304.25","       1321.10","       1321.60","       1315.39","     834383","          1097536915.30","      32644"
"HINDUNILVR","EQ","15-Dec-2017","       1321.60","       1328.30","       1335.00","       1310.60","       1323.30","       1324.55","       1322.70","    1420357","          1878709412.55","      59459"
"HINDUNILVR","EQ","18-Dec-2017","       1324.55","       1320.00","       1345.00","       1300.95","       1333.00","       1331.75","       1330.49","     918171","          1221618801.65","      39163"
"HINDUNILVR","EQ","19-Dec-2017","       1331.75","       1333.10","       1352.00","       1326.50","       1352.00","       1349.70","       1340.82","    1227087","          1645305961.15","      43850"
"HINDUNILVR","EQ","20-Dec-2017","       1349.70","       1346.20","       1367.95","       1333.50","       1367.15","       1362.65","       1353.38","    1198943","          1622623601.45","      63330"
"HINDUNILVR","EQ","21-Dec-2017","       1362.65","       1365.00","       1365.15","       1345.10","       1346.45","       1348.45","       1350.24","     557871","           753259232.00","      25809"
"HINDUNILVR","EQ","22-Dec-2017","       1348.45","       1341.30","       1359.50","       1341.30","       1350.40","       1356.50","       1354.47","     561400","           760400728.50","      35762"
"HINDUNILVR","EQ","26-Dec-2017","       1356.50","       1350.40","       1353.90","       1340.00","       1348.00","       1348.10","       1347.23","     913529","          1230733171.20","      20283"
"HINDUNILVR","EQ","27-Dec-2017","       1348.10","       1350.80","       1364.00","       1342.65","       1349.10","       1352.45","       1356.70","     569851","           773117277.70","      17363"
"HINDUNILVR","EQ","28-Dec-2017","       1352.45","       1358.00","       1382.80","       1348.80","       1351.45","       1354.50","       1361.14","    2608574","          3550646825.50","      30065"
"HINDUNILVR","EQ","29-Dec-2017","       1354.50","       1359.00","       1374.90","       1350.00","       1362.25","       1367.85","       1366.33","     799006","          1091708127.00","      23341"
"HINDUNILVR","EQ","01-Jan-2018","       1367.85","       1367.00","       1367.00","       1340.05","       1345.00","       1344.50","       1348.38","     746852","          1007039281.00","      16383"
"HINDUNILVR","EQ","02-Jan-2018","       1344.50","       1345.00","       1349.80","       1328.55","       1340.00","       1338.60","       1336.39","     695988","           930110392.70","      29566"
"HINDUNILVR","EQ","03-Jan-2018","       1338.60","       1344.70","       1356.80","       1335.00","       1347.00","       1350.35","       1350.11","     832810","          1124388212.20","      26785"
"HINDUNILVR","EQ","04-Jan-2018","       1350.35","       1350.10","       1356.15","       1341.45","       1349.00","       1352.25","       1350.13","     640189","           864335495.05","      25541"
"HINDUNILVR","EQ","05-Jan-2018","       1352.25","       1351.00","       1362.95","       1348.25","       1352.65","       1356.55","       1355.70","     568451","           770651233.05","      17938"
"HINDUNILVR","EQ","08-Jan-2018","       1356.55","       1348.60","       1371.00","       1348.60","       1370.00","       1368.40","       1363.11","     801796","          1092939507.05","      28669"
"HINDUNILVR","EQ","09-Jan-2018","       1368.40","       1374.00","       1375.90","       1356.00","       1361.35","       1361.30","       1364.12","     708386","           966326814.65","      24175"
"HINDUNILVR","EQ","10-Jan-2018","       1361.30","       1361.35","       1370.00","       1355.00","       1362.05","       1365.80","       1365.60","     939525","          1283014662.55","      21615"
"HINDUNILVR","EQ","11-Jan-2018","       1365.80","       1357.00","       1382.90","       1357.00","       1377.95","       1378.65","       1372.85","     629248","           863861316.95","      50412"
"HINDUNILVR","EQ","12-Jan-2018","       1378.65","       1380.80","       1384.40","       1357.00","       1371.65","       1374.00","       1370.90","     872539","          1196160843.05","      55432"
"HINDUNILVR","EQ","15-Jan-2018","       1374.00","       1375.60","       1375.60","       1364.00","       1367.10","       1367.20","       1368.37","    1324592","          1812531485.50","      29577"
"HINDUNILVR","EQ","16-Jan-2018","       1367.20","       1369.30","       1389.50","       1363.75","       1385.55","       1382.00","       1378.87","     896453","          1236089037.10","      41528"
"HINDUNILVR","EQ","17-Jan-2018","       1382.00","       1389.00","       1391.00","       1366.25","       1375.85","       1371.20","       1374.90","    1409691","          1938177295.55","      39219"
"HINDUNILVR","EQ","18-Jan-2018","       1371.20","       1400.00","       1406.90","       1350.60","       1359.00","       1356.95","       1371.16","    2465412","          3380482998.80","      74335"
"HINDUNILVR","EQ","19-Jan-2018","       1356.95","       1370.40","       1372.85","       1350.05","       1363.40","       1362.45","       1358.95","    1491194","          2026451855.00","      50332"
"HINDUNILVR","EQ","22-Jan-2018","       1362.45","       1363.00","       1365.00","       1346.45","       1356.90","       1355.10","       1354.35","    1014403","          1373858237.95","      50524"
"HINDUNILVR","EQ","23-Jan-2018","       1355.10","       1360.70","       1372.35","       1350.05","       1370.00","       1368.35","       1359.79","    1284895","          1747183875.30","      66923"
"HINDUNILVR","EQ","24-Jan-2018","       1368.35","       1368.00","       1372.00","       1335.05","       1364.10","       1365.90","       1350.64","    1819330","          2457252980.70","      36855"
"HINDUNILVR","EQ","25-Jan-2018","       1365.90","       1368.90","       1378.00","       1359.55","       1370.25","       1372.75","       1371.15","    2125894","          2914917384.50","      40884"
"HINDUNILVR","EQ","29-Jan-2018","       1372.75","       1370.00","       1400.00","       1367.20","       1395.70","       1397.30","       1390.72","    1406390","          1955901617.05","      44505"
"HINDUNILVR","EQ","30-Jan-2018","       1397.30","       1397.30","       1410.00","       1390.10","       1400.05","       1400.25","       1398.81","    1310365","          1832946368.95","      52342"
"HINDUNILVR","EQ","31-Jan-2018","       1400.25","       1400.00","       1400.00","       1362.60","       1365.30","       1369.35","       1374.26","    1491912","          2050281975.00","      41100"
"HINDUNILVR","EQ","01-Feb-2018","       1369.35","       1373.00","       1384.80","       1351.00","       1367.90","       1371.25","       1369.28","    1563429","          2140768262.05","      66180"
"HINDUNILVR","EQ","02-Feb-2018","       1371.25","       1352.00","       1377.90","       1352.00","       1372.00","       1372.20","       1364.77","    1699619","          2319591945.10","      52968"
"HINDUNILVR","EQ","05-Feb-2018","       1372.20","       1352.10","       1361.45","       1341.25","       1358.00","       1355.75","       1348.72","    1585136","          2137904606.10","      56563"
"HINDUNILVR","EQ","06-Feb-2018","       1355.75","       1300.00","       1348.50","       1299.00","       1327.85","       1325.35","       1319.99","    1540401","          2033321209.80","      64484"
"HINDUNILVR","EQ","07-Feb-2018","       1325.35","       1322.00","       1330.00","       1307.05","       1316.00","       1312.65","       1314.91","    1561287","          2052949901.25","      48100"
"HINDUNILVR","EQ","08-Feb-2018","       1312.65","       1325.70","       1337.55","       1305.25","       1334.20","       1329.55","       1328.81","    1146084","          1522925212.30","      48868"
"HINDUNILVR","EQ","09-Feb-2018","       1329.55","       1319.00","       1340.00","       1311.80","       1336.00","       1333.05","       1324.46","     810004","          1072816199.70","      37157"
"HINDUNILVR","EQ","12-Feb-2018","       1333.05","       1340.00","       1349.90","       1333.15","       1337.00","       1344.45","       1342.09","    1166428","          1565450923.90","      29286"
"HINDUNILVR","EQ","14-Feb-2018","       1344.45","       1349.80","       1353.20","       1332.00","       1347.10","       1349.40","       1346.90","     857401","          1154831367.30","      32060"
"HINDUNILVR","EQ","15-Feb-2018","       1349.40","       1353.00","       1364.45","       1338.75","       1361.40","       1358.15","       1354.05","     844856","          1143974154.85","      30263"
"HINDUNILVR","EQ","16-Feb-2018","       1358.15","       1364.00","       1364.00","       1348.00","       1352.70","       1352.10","       1352.10","    1091144","          1475334377.35","      27733"
"HINDUNILVR","EQ","19-Feb-2018","       1352.10","       1359.00","       1359.00","       1328.80","       1335.15","       1335.90","       1337.13","     495950","           663151723.30","      21544"
"HINDUNILVR","EQ","20-Feb-2018","       1335.90","       1332.15","       1343.35","       1327.85","       1332.90","       1331.80","       1332.92","     688130","           917224029.35","      31226"
"HINDUNILVR","EQ","21-Feb-2018","       1331.80","       1339.00","       1339.00","       1323.00","       1333.00","       1330.60","       1328.93","    1406451","          1869076546.70","      52543"
"HINDUNILVR","EQ","22-Feb-2018","       1330.60","       1330.10","       1333.80","       1313.25","       1324.25","       1326.45","       1322.50","    2173259","          2874137297.85","      51927"
"HINDUNILVR","EQ","23-Feb-2018","       1326.45","       1326.50","       1331.60","       1320.20","       1321.55","       1323.15","       1324.27","     896708","          1187483117.50","      34564"
"HINDUNILVR","EQ","26-Feb-2018","       1323.15","       1316.25","       1338.40","       1316.25","       1332.85","       1333.30","       1331.68","    1109668","          1477727321.00","      36605"
"HINDUNILVR","EQ","27-Feb-2018","       1333.30","       1340.00","       1352.50","       1334.10","       1346.50","       1346.35","       1345.75","    1316559","          1771754745.70","      33287"
"HINDUNILVR","EQ","28-Feb-2018","       1346.35","       1338.40","       1338.50","       1311.00","       1314.45","       1317.75","       1323.12","    1862621","          2464467119.60","      48077"
"HINDUNILVR","EQ","01-Mar-2018","       1317.75","       1320.00","       1329.00","       1314.25","       1325.00","       1324.25","       1322.23","     961945","          1271908612.00","      31588"
"HINDUNILVR","EQ","05-Mar-2018","       1324.25","       1320.00","       1320.95","       1293.75","       1300.85","       1299.75","       1299.37","     842790","          1095092521.10","      29191"
"HINDUNILVR","EQ","06-Mar-2018","       1299.75","       1300.00","       1307.90","       1289.20","       1293.20","       1293.20","       1301.38","     738512","           961083433.95","      33643"
"HINDUNILVR","EQ","07-Mar-2018","       1293.20","       1293.05","       1307.60","       1291.10","       1297.00","       1293.85","       1296.69","     917890","          1190220924.55","      28078"
"HINDUNILVR","EQ","08-Mar-2018","       1293.85","       1300.00","       1305.55","       1284.20","       1293.45","       1293.15","       1291.87","     739272","           955044279.70","      15188"
"HINDUNILVR","EQ","09-Mar-2018","       1293.15","       1295.00","       1303.00","       1286.10","       1302.85","       1300.75","       1297.29","     852176","          1105522636.00","      33186"
"HINDUNILVR","EQ","12-Mar-2018","       1300.75","       1305.00","       1327.95","       1294.05","       1325.75","       1324.20","       1312.60","     874857","          1148334647.65","      22007"
"HINDUNILVR","EQ","13-Mar-2018","       1324.20","       1324.90","       1331.45","       1313.70","       1317.40","       1320.55","       1323.48","    1067772","          1413170953.35","      33424"
"HINDUNILVR","EQ","14-Mar-2018","       1320.55","       1317.40","       1325.00","       1311.15","       1318.00","       1316.90","       1319.27","     760665","          1003521067.25","      28883"
"HINDUNILVR","EQ","15-Mar-2018","       1316.90","       1313.90","       1320.00","       1294.25","       1300.00","       1299.95","       1307.36","     536838","           701843139.30","      23324"
"HINDUNILVR","EQ","16-Mar-2018","       1299.95","       1303.00","       1310.70","       1281.10","       1309.95","       1299.15","       1297.72","    3646692","          4732400867.40","      63713"
"HINDUNILVR","EQ","19-Mar-2018","       1299.15","       1308.00","       1318.20","       1303.25","       1312.00","       1309.40","       1310.78","    1244199","          1630867059.05","      51570"
"HINDUNILVR","EQ","20-Mar-2018","       1309.40","       1306.00","       1320.50","       1306.00","       1314.55","       1313.25","       1313.66","    1249242","          1641079686.25","      56195"
"HINDUNILVR","EQ","21-Mar-2018","       1313.25","       1313.25","       1323.10","       1305.00","       1317.00","       1315.60","       1316.31","    1698614","          2235910391.50","      44203"
"HINDUNILVR","EQ","22-Mar-2018","       1315.60","       1312.50","       1320.50","       1309.05","       1312.90","       1311.85","       1311.92","     950972","          1247598556.80","      52957"
"HINDUNILVR","EQ","23-Mar-2018","       1311.85","       1290.00","       1314.00","       1283.80","       1297.00","       1301.65","       1298.37","    1301609","          1689972398.30","      64313"
"HINDUNILVR","EQ","26-Mar-2018","       1301.65","       1303.00","       1329.90","       1298.00","       1324.50","       1324.30","       1317.72","    1032138","          1360067556.90","      53233"
"HINDUNILVR","EQ","27-Mar-2018","       1324.30","       1339.00","       1340.00","       1321.15","       1331.00","       1332.80","       1333.16","    1040328","          1386921726.70","      39747"
"HINDUNILVR","EQ","28-Mar-2018","       1332.80","       1326.05","       1339.40","       1322.20","       1335.40","       1333.35","       1333.31","    1337677","          1783539491.70","      53838"
"HINDUNILVR","EQ","02-Apr-2018","       1333.35","       1315.00","       1360.55","       1315.00","       1357.00","       1351.30","       1337.86","     708747","           948200869.05","      42754"
"HINDUNILVR","EQ","03-Apr-2018","       1351.30","       1347.10","       1355.50","       1338.65","       1348.00","       1348.40","       1344.06","     979726","          1316807744.40","      53886"
"HINDUNILVR","EQ","04-Apr-2018","       1348.40","       1348.00","       1360.00","       1339.55","       1358.00","       1357.45","       1352.90","     912607","          1234666527.20","      61354"
"HINDUNILVR","EQ","05-Apr-2018","       1357.45","       1380.00","       1383.80","       1362.70","       1382.95","       1382.20","       1375.38","     588716","           809709192.20","      21116"
"HINDUNILVR","EQ","06-Apr-2018","       1382.20","       1381.95","       1381.95","       1362.45","       1375.00","       1374.80","       1371.58","     633937","           869493671.70","      24800"
"HINDUNILVR","EQ","09-Apr-2018","       1374.80","       1367.95","       1396.40","       1367.50","       1395.50","       1391.60","       1387.27","     923543","          1281205841.10","      45419"
"HINDUNILVR","EQ","10-Apr-2018","       1391.60","       1398.80","       1402.80","       1387.00","       1390.25","       1391.50","       1392.16","     969036","          1349050649.95","      34357"
"HINDUNILVR","EQ","11-Apr-2018","       1391.50","       1393.00","       1420.50","       1385.55","       1406.00","       1409.15","       1406.67","    1015714","          1428771071.75","      32889"
"HINDUNILVR","EQ","12-Apr-2018","       1409.15","       1408.00","       1416.00","       1397.10","       1412.00","       1412.75","       1406.20","     510556","           717942270.90","      25054"
