Date,Price,Open,High,Low,Vol.,Change %
11-Dec-07,721.41,713.75,724.74,707.50,12.73M,0.02
12-Dec-07,720.23,717.75,727.50,710.00,12.42M,0.00
13-Dec-07,708.19,720.50,731.50,703.75,13.24M,0.02
14-Dec-07,722.16,701.25,725.00,701.25,14.25M,0.02
17-Dec-07,693.77,712.51,722.00,677.50,14.38M,0.04
18-Dec-07,681.89,696.25,700.02,675.76,16.57M,0.02
19-Dec-07,675.95,670.01,696.23,662.89,15.17M,0.01
20-Dec-07,678.41,678.75,696.00,672.98,10.00M,0.00
24-Dec-07,697.14,691.50,699.99,674.50,10.77M,0.03
26-Dec-07,724.12,700.00,728.67,699.50,12.68M,0.04
27-Dec-07,723.46,725.00,731.50,718.77,15.29M,0.00
28-Dec-07,723.71,721.75,732.50,714.06,7.27M,0.00
31-Dec-07,720.67,725.88,732.50,717.50,5.13M,0.00
01-Jan-08,712.06,722.50,724.75,708.77,4.82M,0.01
02-Jan-08,715.44,713.75,721.00,702.83,12.47M,0.00
03-Jan-08,725.92,713.00,732.50,707.56,13.81M,0.01
04-Jan-08,748.25,726.00,754.95,726.00,16.21M,0.03
07-Jan-08,755.06,743.70,757.50,740.00,12.53M,0.01
08-Jan-08,763.66,762.62,771.00,750.00,19.63M,0.01
09-Jan-08,758.41,761.91,767.50,753.09,10.09M,0.01
10-Jan-08,756.95,758.75,774.38,753.75,16.43M,0.00
11-Jan-08,781.90,769.88,785.00,756.25,20.13M,0.03
14-Jan-08,805.21,789.75,810.00,781.50,11.05M,0.03
15-Jan-08,791.39,824.50,824.50,785.33,15.19M,0.02
16-Jan-08,773.41,777.50,786.25,756.25,22.22M,0.02
17-Jan-08,749.14,789.75,789.75,744.04,19.17M,0.03
18-Jan-08,699.90,743.75,743.75,695.00,23.21M,0.07
21-Jan-08,635.20,694.95,694.95,586.31,33.12M,0.09
22-Jan-08,589.36,588.06,622.00,530.00,35.07M,0.07
23-Jan-08,637.67,605.00,706.25,600.00,29.32M,0.08
24-Jan-08,622.23,647.50,661.25,608.75,19.53M,0.02
25-Jan-08,653.85,643.75,656.25,631.25,11.99M,0.05
28-Jan-08,641.60,641.25,648.67,607.50,12.10M,0.02
29-Jan-08,644.23,661.25,661.25,635.09,7.95M,0.00
30-Jan-08,617.98,636.30,649.50,613.25,9.99M,0.04
31-Jan-08,619.73,618.00,642.42,592.75,22.60M,0.00
01-Feb-08,635.69,622.50,640.06,605.00,8.44M,0.03
04-Feb-08,647.80,634.00,660.50,634.00,11.80M,0.02
05-Feb-08,654.27,650.00,658.50,641.58,6.93M,0.01
06-Feb-08,638.12,639.98,642.50,625.33,8.81M,0.02
07-Feb-08,606.36,630.00,645.00,601.77,12.53M,0.05
08-Feb-08,606.60,608.77,617.00,597.50,12.64M,0.00
11-Feb-08,569.25,603.50,603.50,558.75,19.04M,0.06
12-Feb-08,581.21,570.25,605.00,564.25,16.29M,0.02
13-Feb-08,597.38,592.50,617.24,587.51,18.99M,0.03
14-Feb-08,629.19,612.50,633.25,612.50,11.52M,0.05
15-Feb-08,648.49,626.23,650.00,616.50,8.61M,0.03
18-Feb-08,638.42,650.00,653.75,634.50,5.22M,0.02
19-Feb-08,638.64,647.50,654.50,632.50,6.43M,0.00
20-Feb-08,621.00,625.05,637.50,615.50,8.83M,0.03
21-Feb-08,624.08,627.50,635.25,615.35,6.43M,0.01
22-Feb-08,608.61,610.58,620.00,603.75,7.93M,0.02
25-Feb-08,637.86,623.75,641.25,602.51,7.41M,0.05
26-Feb-08,644.16,641.23,646.50,633.02,5.85M,0.01
27-Feb-08,647.11,651.25,659.50,642.51,10.66M,0.00
28-Feb-08,633.31,645.00,650.00,629.17,11.29M,0.02
29-Feb-08,615.86,638.00,638.00,602.50,13.35M,0.03
03-Mar-08,576.50,599.95,599.95,572.39,12.11M,0.06
04-Mar-08,560.80,580.00,584.50,552.50,18.22M,0.03
05-Mar-08,573.19,560.02,580.00,556.77,11.75M,0.02
07-Mar-08,562.06,569.67,569.67,541.56,13.30M,0.02
10-Mar-08,568.64,552.73,572.20,530.59,20.97M,0.01
11-Mar-08,586.98,562.50,588.75,551.10,14.67M,0.03
12-Mar-08,593.65,604.70,607.10,590.00,12.78M,0.01
13-Mar-08,560.76,572.50,581.25,550.40,16.20M,0.06
14-Mar-08,580.65,562.50,584.98,557.58,10.95M,0.04
17-Mar-08,545.05,565.27,568.25,538.75,18.84M,0.06
18-Mar-08,537.75,562.45,562.45,530.00,15.86M,0.01
19-Mar-08,539.77,562.50,586.25,536.29,13.60M,0.00
24-Mar-08,550.06,540.00,552.42,531.35,11.94M,0.02
25-Mar-08,578.45,553.75,581.24,553.75,12.46M,0.05
26-Mar-08,574.86,583.50,584.01,567.64,9.33M,0.01
27-Mar-08,567.70,572.50,578.50,561.00,16.59M,0.01
28-Mar-08,588.11,583.50,591.98,557.91,15.78M,0.04
31-Mar-08,566.45,576.25,583.75,562.52,12.39M,0.04
01-Apr-08,586.31,574.75,593.75,560.88,12.26M,0.04
02-Apr-08,585.89,598.75,613.20,582.50,14.66M,0.00
03-Apr-08,599.01,587.50,604.50,586.50,7.91M,0.02
04-Apr-08,580.29,596.25,603.73,577.92,9.95M,0.03
07-Apr-08,601.23,564.06,607.42,564.06,10.53M,0.04
08-Apr-08,595.44,600.00,605.71,589.99,11.28M,0.01
09-Apr-08,604.56,588.75,607.95,587.76,9.13M,0.02
10-Apr-08,617.16,606.25,629.85,601.50,14.67M,0.02
11-Apr-08,637.89,635.00,641.75,616.38,17.15M,0.03
15-Apr-08,652.95,628.73,659.25,621.59,17.07M,0.02
16-Apr-08,660.62,655.01,666.50,653.83,14.41M,0.01
17-Apr-08,660.01,670.05,679.50,655.12,10.03M,0.00
21-Apr-08,660.90,657.42,670.00,655.52,8.46M,0.00
22-Apr-08,651.84,650.25,668.75,649.29,11.49M,0.01
23-Apr-08,644.40,653.00,658.00,642.00,12.70M,0.01
24-Apr-08,645.66,650.00,650.00,639.09,13.22M,0.00
25-Apr-08,656.12,647.50,658.50,640.50,13.48M,0.02
28-Apr-08,647.85,657.75,661.25,645.64,8.17M,0.01
29-Apr-08,664.99,645.00,668.75,645.00,9.95M,0.03
30-Apr-08,653.62,662.50,668.75,651.65,10.95M,0.02
02-May-08,668.69,756.50,756.50,657.25,9.64M,0.02
05-May-08,667.30,668.77,677.25,662.50,8.42M,0.00
06-May-08,662.50,650.00,670.50,650.00,8.41M,0.01
07-May-08,672.24,675.00,675.00,656.00,10.20M,0.01
08-May-08,666.81,670.00,671.50,663.15,7.58M,0.01
09-May-08,632.10,666.38,668.41,627.50,14.03M,0.05
12-May-08,638.46,627.76,641.02,619.27,11.04M,0.01
13-May-08,625.27,650.00,650.00,622.00,10.40M,0.02
14-May-08,632.69,630.00,638.76,620.06,8.04M,0.01
15-May-08,655.74,632.73,658.17,632.69,10.00M,0.04
16-May-08,658.92,657.75,662.00,650.75,7.73M,0.00
20-May-08,650.74,656.25,658.75,643.50,7.11M,0.01
21-May-08,666.92,645.00,668.75,637.56,13.34M,0.02
22-May-08,656.51,658.75,662.50,649.25,9.55M,0.02
23-May-08,639.05,657.50,660.00,637.50,8.25M,0.03
26-May-08,628.90,635.00,638.71,625.52,10.65M,0.02
27-May-08,623.77,640.00,647.45,620.00,6.99M,0.01
28-May-08,630.62,626.25,633.75,617.75,8.63M,0.01
29-May-08,615.67,638.86,638.86,611.25,16.49M,0.02
30-May-08,600.88,624.73,624.73,597.56,14.36M,0.02
02-Jun-08,589.70,607.00,610.00,585.00,10.97M,0.02
03-Jun-08,601.66,587.50,606.23,578.25,14.45M,0.02
04-Jun-08,576.75,602.25,611.00,571.25,15.58M,0.04
05-Jun-08,561.70,587.50,587.50,543.75,30.86M,0.03
06-Jun-08,559.62,574.75,574.75,553.00,19.86M,0.00
09-Jun-08,540.67,545.50,554.85,527.75,20.92M,0.03
10-Jun-08,549.44,562.50,562.50,536.25,18.24M,0.02
11-Jun-08,565.35,570.00,570.00,552.50,19.14M,0.03
12-Jun-08,569.33,562.51,573.75,539.09,20.95M,0.01
13-Jun-08,567.60,571.75,574.98,558.75,14.00M,0.00
16-Jun-08,570.59,587.50,587.50,565.55,12.65M,0.01
17-Jun-08,583.23,570.01,585.00,565.00,9.97M,0.02
18-Jun-08,571.77,587.50,587.50,570.00,11.53M,0.02
19-Jun-08,562.04,564.71,567.51,557.56,8.15M,0.02
20-Jun-08,524.80,565.01,565.01,518.83,21.43M,0.07
23-Jun-08,506.43,520.00,520.73,495.59,21.83M,0.04
24-Jun-08,515.67,511.25,533.25,503.75,23.96M,0.02
25-Jun-08,534.00,489.06,537.00,489.06,16.72M,0.04
26-Jun-08,559.89,536.25,564.98,534.00,38.15M,0.05
27-Jun-08,545.66,544.00,562.00,533.81,26.07M,0.03
30-Jun-08,523.79,545.00,554.23,519.50,24.11M,0.04
01-Jul-08,511.04,527.50,537.25,506.59,23.71M,0.02
02-Jul-08,536.00,509.93,545.75,497.50,27.78M,0.05
03-Jul-08,517.52,532.50,532.50,506.40,19.66M,0.03
04-Jul-08,524.48,517.51,532.80,512.51,16.28M,0.01
07-Jul-08,507.05,522.51,530.00,499.25,14.88M,0.03
08-Jul-08,494.86,499.50,504.24,482.57,19.24M,0.02
09-Jul-08,519.79,500.00,523.74,500.00,14.08M,0.05
10-Jul-08,511.66,519.23,521.19,507.90,11.52M,0.02
11-Jul-08,504.02,513.50,517.23,498.00,13.40M,0.01
14-Jul-08,510.86,500.00,518.75,497.50,14.85M,0.01
15-Jul-08,494.35,501.25,511.70,492.00,19.06M,0.03
16-Jul-08,485.88,497.54,506.25,480.00,15.51M,0.02
17-Jul-08,504.64,509.50,511.18,491.27,12.35M,0.04
18-Jul-08,528.30,497.50,531.75,497.50,15.40M,0.05
21-Jul-08,538.21,537.25,541.06,523.26,11.90M,0.02
22-Jul-08,538.04,531.25,549.75,531.25,11.41M,0.00
23-Jul-08,566.83,542.50,569.75,542.50,20.20M,0.05
24-Jul-08,577.01,564.98,582.50,564.98,13.33M,0.02
25-Jul-08,536.77,584.61,584.61,533.75,28.52M,0.07
28-Jul-08,544.98,537.51,547.25,526.50,13.53M,0.02
29-Jul-08,520.77,534.95,539.74,518.75,14.21M,0.04
30-Jul-08,541.38,534.50,543.50,525.01,8.39M,0.04
31-Jul-08,551.88,553.70,555.00,538.81,13.01M,0.02
01-Aug-08,574.40,542.51,578.25,538.25,15.10M,0.04
04-Aug-08,560.60,587.45,587.45,558.15,16.38M,0.02
05-Aug-08,569.01,564.16,571.50,551.25,19.19M,0.02
06-Aug-08,574.65,572.50,587.25,571.52,16.66M,0.01
07-Aug-08,568.15,574.50,579.23,565.06,11.23M,0.01
08-Aug-08,562.95,562.42,571.00,557.76,13.21M,0.01
11-Aug-08,581.31,562.79,584.00,562.79,11.71M,0.03
12-Aug-08,586.81,585.00,593.62,578.77,15.03M,0.01
13-Aug-08,584.21,582.45,594.00,576.84,13.01M,0.00
14-Aug-08,569.17,584.00,586.25,565.34,9.59M,0.03
18-Aug-08,556.20,572.50,572.50,552.55,10.05M,0.02
19-Aug-08,554.90,556.25,558.50,548.85,8.31M,0.00
20-Aug-08,561.59,555.00,565.00,554.38,9.09M,0.01
21-Aug-08,553.16,565.31,565.31,550.64,7.82M,0.02
22-Aug-08,561.20,549.88,564.98,549.77,9.18M,0.01
25-Aug-08,558.00,551.34,571.25,551.34,5.57M,0.01
26-Aug-08,544.84,554.75,554.75,536.66,13.90M,0.02
27-Aug-08,537.00,549.98,549.98,535.00,14.77M,0.01
28-Aug-08,517.71,542.00,542.00,513.20,19.20M,0.04
29-Aug-08,534.05,535.00,536.98,524.75,10.07M,0.03
01-Sep-08,535.41,530.00,541.36,525.75,9.16M,0.00
02-Sep-08,553.19,535.00,556.25,531.25,10.09M,0.03
04-Sep-08,538.06,562.50,562.50,533.00,10.65M,0.03
05-Sep-08,520.23,526.25,526.25,516.25,12.90M,0.03
08-Sep-08,533.30,547.50,547.50,531.25,11.47M,0.03
09-Sep-08,535.64,536.25,539.75,521.64,7.88M,0.00
10-Sep-08,520.66,532.49,533.67,518.00,15.27M,0.03
11-Sep-08,499.35,517.50,517.50,495.56,22.77M,0.04
12-Sep-08,483.16,507.24,510.00,479.93,27.27M,0.03
15-Sep-08,471.74,472.43,475.00,455.81,20.10M,0.02
16-Sep-08,482.01,450.00,483.75,450.00,17.91M,0.02
17-Sep-08,469.16,490.00,490.00,462.12,16.14M,0.03
18-Sep-08,484.56,450.50,487.00,441.25,34.98M,0.03
19-Sep-08,513.77,495.25,517.99,490.00,20.63M,0.06
22-Sep-08,509.77,525.00,527.50,504.07,23.20M,0.01
23-Sep-08,501.61,500.00,524.10,500.00,20.74M,0.02
24-Sep-08,511.52,497.51,516.24,497.51,21.86M,0.02
25-Sep-08,506.43,510.27,514.92,498.25,19.68M,0.01
26-Sep-08,490.80,504.50,508.75,489.05,13.88M,0.03
29-Sep-08,483.21,493.75,495.00,470.25,24.26M,0.02
30-Sep-08,487.34,472.48,496.25,451.35,27.18M,0.01
01-Oct-08,476.68,490.00,490.75,470.86,13.90M,0.02
03-Oct-08,440.36,489.75,489.75,436.41,42.75M,0.08
06-Oct-08,410.40,432.25,437.25,408.15,24.21M,0.07
07-Oct-08,418.66,415.29,428.00,403.38,25.83M,0.02
08-Oct-08,412.14,407.50,416.48,377.23,30.69M,0.02
10-Oct-08,381.90,399.93,399.93,369.25,33.58M,0.07
13-Oct-08,392.85,389.50,398.50,387.55,17.87M,0.03
14-Oct-08,405.26,406.25,417.00,402.50,18.50M,0.03
15-Oct-08,380.05,397.51,399.93,376.61,20.69M,0.06
16-Oct-08,347.99,362.50,366.25,331.25,41.00M,0.08
17-Oct-08,326.51,350.00,360.00,321.70,28.62M,0.06
20-Oct-08,330.23,332.49,345.00,320.25,28.12M,0.01
21-Oct-08,348.74,337.50,356.25,330.88,26.89M,0.06
22-Oct-08,329.20,343.14,343.39,326.38,17.87M,0.06
23-Oct-08,304.41,317.75,324.23,298.85,28.59M,0.08
24-Oct-08,254.88,300.00,302.45,247.50,37.03M,0.16
27-Oct-08,269.25,256.79,272.50,232.50,39.58M,0.06
28-Oct-08,288.25,292.50,292.50,280.00,6.20M,0.07
29-Oct-08,300.44,300.00,304.48,287.25,31.09M,0.04
31-Oct-08,343.86,316.24,348.74,308.84,41.87M,0.14
03-Nov-08,360.43,359.75,363.75,349.27,28.20M,0.05
04-Nov-08,362.90,362.50,366.00,343.80,25.05M,0.01
05-Nov-08,317.26,376.30,376.30,309.57,46.82M,0.13
06-Nov-08,292.64,299.93,308.25,289.07,38.32M,0.08
07-Nov-08,305.19,293.25,309.95,287.82,28.63M,0.04
10-Nov-08,325.77,312.57,327.19,308.75,19.84M,0.07
11-Nov-08,301.93,320.02,322.50,298.51,27.26M,0.07
12-Nov-08,290.55,300.00,301.65,285.64,33.07M,0.04
14-Nov-08,286.69,297.35,298.75,271.84,45.09M,0.01
17-Nov-08,285.35,287.50,292.48,269.59,29.75M,0.00
18-Nov-08,284.99,275.51,288.00,267.59,29.41M,0.00
19-Nov-08,283.11,287.81,305.46,278.75,40.63M,0.01
20-Nov-08,264.01,271.25,274.75,260.00,31.01M,0.07
21-Nov-08,281.09,266.25,289.00,258.02,34.78M,0.06
24-Nov-08,286.20,294.14,294.14,268.75,29.93M,0.02
25-Nov-08,267.95,292.50,297.20,262.75,30.29M,0.06
26-Nov-08,284.73,266.66,286.75,266.66,33.96M,0.06
28-Nov-08,283.61,280.00,292.43,272.75,29.17M,0.00
01-Dec-08,277.35,281.32,295.00,274.54,25.45M,0.02
02-Dec-08,268.49,267.50,270.93,256.25,28.79M,0.03
03-Dec-08,267.27,275.14,278.50,262.50,26.27M,0.00
04-Dec-08,289.77,271.00,292.50,262.52,37.07M,0.08
05-Dec-08,279.40,293.75,295.50,275.75,26.72M,0.04
08-Dec-08,279.64,288.05,293.68,276.75,27.86M,0.00
10-Dec-08,306.80,287.18,308.50,284.25,30.08M,0.10
11-Dec-08,314.75,312.50,324.43,298.32,36.35M,0.03
12-Dec-08,326.77,310.00,331.00,301.56,39.71M,0.04
15-Dec-08,335.14,337.25,339.75,318.05,39.44M,0.03
16-Dec-08,347.12,337.50,349.20,331.41,30.99M,0.04
17-Dec-08,337.85,347.50,351.75,332.52,35.35M,0.03
18-Dec-08,340.25,335.00,343.00,320.64,42.82M,0.01
19-Dec-08,337.82,340.06,344.38,330.62,32.95M,0.01
22-Dec-08,321.39,326.25,338.10,319.75,19.51M,0.05
23-Dec-08,314.94,320.25,320.25,311.60,15.40M,0.02
24-Dec-08,310.50,312.75,314.25,307.54,16.42M,0.01
26-Dec-08,302.54,312.50,318.75,301.00,12.69M,0.03
29-Dec-08,311.57,300.00,312.99,297.00,23.42M,0.03
30-Dec-08,312.62,315.01,318.25,307.04,18.03M,0.00
31-Dec-08,308.19,313.50,316.43,304.00,19.73M,0.01
01-Jan-09,313.66,310.00,315.75,308.77,11.43M,0.02
02-Jan-09,321.60,314.93,324.98,313.00,19.85M,0.03
05-Jan-09,341.46,324.75,344.25,323.77,22.03M,0.06
06-Jan-09,342.73,340.00,347.50,332.81,24.12M,0.00
07-Jan-09,300.19,342.25,346.50,293.75,34.00M,0.12
09-Jan-09,288.31,302.50,302.50,273.41,37.95M,0.04
12-Jan-09,274.48,284.93,286.25,271.25,29.46M,0.05
13-Jan-09,269.39,273.68,286.50,266.25,26.32M,0.02
14-Jan-09,294.94,272.77,304.50,272.77,26.20M,0.09
15-Jan-09,285.59,285.45,289.99,276.88,25.09M,0.03
16-Jan-09,304.34,287.75,307.75,284.98,26.65M,0.07
19-Jan-09,307.48,306.15,312.49,302.00,16.98M,0.01
20-Jan-09,295.91,304.20,304.20,292.00,18.59M,0.04
21-Jan-09,279.96,290.00,295.73,277.50,19.87M,0.05
22-Jan-09,284.07,287.48,288.71,276.77,27.98M,0.01
23-Jan-09,289.04,299.50,333.75,280.00,32.43M,0.02
27-Jan-09,306.49,296.50,308.36,292.50,17.93M,0.06
28-Jan-09,318.50,312.00,322.50,306.60,18.37M,0.04
29-Jan-09,317.52,321.25,323.75,310.31,25.37M,0.00
30-Jan-09,330.90,309.50,332.70,309.50,22.24M,0.04
02-Feb-09,320.00,322.50,338.20,318.39,21.46M,0.03
03-Feb-09,326.55,322.50,333.68,318.26,27.64M,0.02
04-Feb-09,326.88,328.75,334.38,323.77,15.87M,0.00
05-Feb-09,322.20,332.25,332.25,317.79,16.43M,0.01
06-Feb-09,336.21,325.00,337.50,323.90,17.36M,0.04
09-Feb-09,347.43,338.75,349.75,335.25,17.75M,0.03
10-Feb-09,350.49,347.23,353.52,343.09,27.19M,0.01
11-Feb-09,345.31,341.25,347.32,340.25,16.82M,0.01
12-Feb-09,337.89,344.68,344.68,336.32,12.58M,0.02
13-Feb-09,348.10,341.75,351.00,340.25,11.62M,0.03
16-Feb-09,330.05,346.11,349.26,327.77,18.38M,0.05
17-Feb-09,316.82,325.29,326.75,314.55,15.32M,0.04
18-Feb-09,323.79,316.75,329.45,310.00,18.30M,0.02
19-Feb-09,323.44,322.50,327.25,320.52,12.02M,0.00
20-Feb-09,313.35,314.01,320.75,310.39,14.71M,0.03
24-Feb-09,313.31,308.75,315.90,300.34,18.28M,0.00
25-Feb-09,316.64,316.25,321.50,315.64,11.82M,0.01
26-Feb-09,322.70,314.50,324.25,312.82,15.36M,0.02
27-Feb-09,316.51,322.35,323.25,311.64,19.24M,0.02
02-Mar-09,306.41,307.18,315.93,303.75,19.75M,0.03
03-Mar-09,299.21,307.50,312.99,293.75,20.95M,0.02
04-Mar-09,302.77,288.84,304.43,288.84,23.91M,0.01
05-Mar-09,287.45,302.00,305.00,285.56,28.47M,0.05
06-Mar-09,292.48,282.50,294.25,278.82,18.25M,0.02
09-Mar-09,288.34,290.25,292.00,284.54,13.39M,0.01
12-Mar-09,300.50,295.25,303.65,289.50,19.46M,0.04
13-Mar-09,321.06,307.48,323.45,306.50,16.45M,0.07
16-Mar-09,331.90,321.06,333.50,317.75,18.11M,0.03
17-Mar-09,325.05,332.50,335.75,323.29,19.02M,0.02
18-Mar-09,332.85,328.77,340.50,328.77,17.48M,0.02
19-Mar-09,336.43,334.50,338.46,330.02,17.36M,0.01
20-Mar-09,334.80,334.75,339.98,330.50,20.42M,0.00
23-Mar-09,359.61,338.50,362.50,338.50,19.89M,0.07
24-Mar-09,363.11,362.51,368.75,360.00,27.59M,0.01
25-Mar-09,383.05,362.50,387.25,362.50,38.27M,0.05
26-Mar-09,391.38,387.43,394.75,380.75,32.86M,0.02
27-Mar-09,387.19,388.50,395.85,383.75,26.98M,0.01
30-Mar-09,379.11,380.27,383.75,373.75,27.48M,0.02
31-Mar-09,381.19,383.75,387.99,378.75,22.86M,0.01
01-Apr-09,395.31,380.75,398.50,374.34,19.11M,0.04
02-Apr-09,415.34,402.50,420.00,400.56,21.96M,0.05
06-Apr-09,417.90,425.00,435.57,411.40,21.04M,0.01
08-Apr-09,431.29,409.99,434.75,401.25,36.78M,0.03
09-Apr-09,433.94,437.50,441.96,426.31,20.78M,0.01
13-Apr-09,443.39,439.99,447.25,430.75,15.22M,0.02
15-Apr-09,457.51,437.50,459.93,433.29,24.19M,0.03
16-Apr-09,433.75,452.77,460.00,429.59,26.48M,0.05
17-Apr-09,429.24,437.52,445.16,425.59,25.68M,0.01
20-Apr-09,428.85,430.00,438.68,422.07,19.72M,0.00
21-Apr-09,426.52,423.75,433.41,421.18,20.01M,0.01
22-Apr-09,429.50,430.00,433.25,422.75,17.69M,0.01
23-Apr-09,440.93,429.25,443.73,424.00,16.96M,0.03
24-Apr-09,447.21,437.50,450.50,431.75,21.90M,0.01
27-Apr-09,446.39,447.75,451.75,440.25,16.79M,0.00
28-Apr-09,434.29,445.25,448.00,432.75,16.10M,0.03
29-Apr-09,451.56,437.75,455.00,436.46,17.09M,0.04
04-May-09,471.77,462.75,473.75,460.07,17.14M,0.04
05-May-09,470.91,471.25,473.68,459.00,19.51M,0.00
06-May-09,470.38,472.25,484.52,465.00,19.53M,0.00
07-May-09,478.89,462.50,481.23,462.50,14.70M,0.02
08-May-09,475.07,480.00,483.00,468.75,15.94M,0.01
11-May-09,465.40,479.75,482.00,462.52,15.03M,0.02
12-May-09,489.98,462.49,493.85,460.75,18.34M,0.05
13-May-09,483.25,493.06,493.75,476.50,20.91M,0.01
14-May-09,477.24,475.56,481.88,470.05,16.19M,0.01
15-May-09,487.68,478.75,490.00,477.91,12.61M,0.02
18-May-09,591.89,536.75,633.75,525.31,211.28K,0.21
19-May-09,557.73,612.50,625.00,550.00,41.90M,0.06
20-May-09,538.11,550.00,563.17,534.05,26.99M,0.04
21-May-09,528.86,536.25,544.25,525.64,15.91M,0.02
22-May-09,546.44,524.95,551.80,522.75,17.79M,0.03
25-May-09,548.69,550.00,553.75,538.50,12.42M,0.00
26-May-09,535.67,545.02,552.25,532.62,9.94M,0.02
27-May-09,546.59,543.00,551.25,538.11,20.90M,0.02
28-May-09,555.14,545.00,561.50,545.00,17.99M,0.02
29-May-09,567.98,561.20,576.92,553.25,25.59M,0.02
01-Jun-09,570.55,582.50,582.50,564.04,11.91M,0.00
02-Jun-09,569.80,575.02,577.11,556.01,13.20M,0.00
03-Jun-09,561.48,565.33,576.88,556.38,13.75M,0.01
04-Jun-09,565.44,556.20,567.21,540.00,15.44M,0.01
05-Jun-09,553.19,568.75,570.25,547.50,18.71M,0.02
08-Jun-09,548.50,551.75,565.45,544.00,15.11M,0.01
09-Jun-09,568.04,547.00,572.75,543.75,16.62M,0.04
10-Jun-09,580.05,572.75,584.98,571.54,15.86M,0.02
11-Jun-09,575.81,580.00,581.25,570.62,10.17M,0.01
12-Jun-09,590.52,577.50,594.75,576.31,19.67M,0.03
15-Jun-09,544.70,589.92,589.92,541.33,28.56M,0.08
16-Jun-09,535.84,537.50,546.23,531.65,20.51M,0.02
17-Jun-09,512.84,531.45,544.50,509.09,19.68M,0.04
18-Jun-09,506.26,514.50,518.12,497.52,24.83M,0.01
19-Jun-09,510.38,511.25,515.61,494.27,19.41M,0.01
22-Jun-09,488.12,511.93,512.50,483.14,18.48M,0.04
23-Jun-09,503.82,475.00,508.43,475.00,23.79M,0.03
24-Jun-09,500.59,506.25,508.94,493.01,18.84M,0.01
25-Jun-09,489.52,500.30,506.00,485.61,21.34M,0.02
26-Jun-09,507.30,491.54,509.25,490.74,15.92M,0.04
29-Jun-09,521.75,506.50,528.23,501.19,14.91M,0.03
30-Jun-09,505.85,525.00,527.33,502.65,11.93M,0.03
01-Jul-09,514.70,507.48,521.25,497.00,14.87M,0.02
02-Jul-09,502.84,545.75,545.75,498.84,15.40M,0.02
03-Jul-09,506.91,500.00,508.77,495.00,17.33M,0.01
06-Jul-09,473.29,512.00,513.00,465.26,23.69M,0.07
07-Jul-09,463.86,475.25,478.25,456.30,23.34M,0.02
08-Jul-09,457.41,463.86,472.50,449.32,23.08M,0.01
09-Jul-09,463.35,458.75,468.73,457.52,14.75M,0.01
10-Jul-09,443.79,463.25,466.74,436.25,16.80M,0.04
13-Jul-09,437.74,437.43,442.12,429.27,16.60M,0.01
14-Jul-09,453.51,443.50,456.25,441.50,14.80M,0.04
15-Jul-09,469.07,462.50,472.50,451.64,12.70M,0.03
16-Jul-09,483.85,475.25,492.10,470.00,22.11M,0.03
17-Jul-09,484.26,486.27,491.50,481.32,13.22M,0.00
20-Jul-09,508.32,490.00,509.75,487.50,16.47M,0.05
21-Jul-09,504.66,522.17,522.17,501.84,12.33M,0.01
22-Jul-09,493.93,506.25,514.40,490.65,12.58M,0.02
23-Jul-09,510.39,497.50,513.45,496.75,11.86M,0.03
24-Jul-09,504.21,512.50,516.85,496.52,16.95M,0.01
27-Jul-09,485.16,487.50,498.75,476.66,24.07M,0.04
28-Jul-09,476.90,486.75,489.93,471.40,23.03M,0.02
29-Jul-09,482.60,475.00,484.50,467.75,19.07M,0.01
30-Jul-09,475.07,480.00,481.35,472.25,12.32M,0.02
31-Jul-09,488.85,478.75,493.73,477.81,13.97M,0.03
03-Aug-09,504.25,492.23,507.75,489.52,10.95M,0.03
04-Aug-09,509.94,508.25,513.25,500.62,15.35M,0.01
05-Aug-09,519.10,508.75,521.00,507.90,15.22M,0.02
06-Aug-09,511.70,510.91,531.25,506.59,19.67M,0.01
07-Aug-09,499.44,509.12,516.00,497.55,16.00M,0.02
10-Aug-09,497.02,507.61,508.69,493.25,12.05M,0.00
11-Aug-09,500.10,498.25,512.01,494.75,12.56M,0.01
12-Aug-09,497.68,493.74,500.00,485.82,13.70M,0.00
13-Aug-09,506.07,506.25,511.02,499.25,12.13M,0.02
14-Aug-09,509.11,506.75,516.00,501.75,13.38M,0.01
17-Aug-09,485.49,502.25,502.50,481.25,13.73M,0.05
18-Aug-09,485.30,480.93,489.05,480.04,11.89M,0.00
19-Aug-09,471.46,485.00,487.48,467.75,13.33M,0.03
20-Aug-09,474.60,475.00,482.25,472.14,9.41M,0.01
21-Aug-09,482.20,472.00,483.75,466.90,12.04M,0.02
24-Aug-09,493.57,490.00,495.23,487.15,10.12M,0.02
25-Aug-09,506.41,491.30,508.25,488.89,13.00M,0.03
26-Aug-09,510.04,506.51,511.68,502.81,10.05M,0.01
27-Aug-09,510.59,508.50,514.75,505.00,11.74M,0.00
28-Aug-09,518.52,512.50,520.00,506.39,10.00M,0.02
31-Aug-09,501.27,516.00,516.00,498.75,14.42M,0.03
01-Sep-09,495.21,506.20,510.50,491.35,10.39M,0.01
02-Sep-09,492.79,492.25,499.48,490.00,10.90M,0.00
03-Sep-09,482.70,495.00,496.80,480.82,12.09M,0.02
04-Sep-09,495.29,484.50,498.50,483.75,11.59M,0.03
